DIA,HORA,HORIZONTE,PRECIO,SOLAR,DEMANDA,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA,DIFERENCIA
803,0,T=1h,23.384,0.0,1.0193,-0.5,-0.4984,0.204,0.212,0.008
803,1,T=1h,11.1151,0.0,1.0352,-0.0038,-0.0118,0.2,0.1977,0.0023
803,2,T=1h,24.5385,0.0,0.9975,0.0,-0.0009,0.2,0.2007,0.0007
803,3,T=1h,27.6302,0.0,1.2281,0.0,0.0004,0.2,0.1977,0.0023
803,4,T=1h,25.877,0.0,1.5374,0.0,-0.0008,0.2,0.1981,0.0019
803,5,T=1h,36.2162,0.0,1.1841,0.0,0.0004,0.2,0.1989,0.0011
803,6,T=1h,39.684,0.0,1.3171,0.0,-0.0006,0.2,0.2016,0.0016
803,7,T=1h,52.797,1.4356,1.8147,0.0,0.0006,0.2,0.1997,0.0003
803,8,T=1h,62.09,2.7734,1.8683,0.0,0.0005,0.2,0.2003,0.0003
803,9,T=1h,61.9113,3.9222,2.1042,0.0,0.0013,0.2,0.1994,0.0006
803,10,T=1h,66.7806,4.8037,2.2166,0.0,0.002,0.2,0.1974,0.0026
803,11,T=1h,80.8928,5.3578,2.0991,0.0,-0.0008,0.2,0.1992,0.0008
803,12,T=1h,87.0047,5.5468,1.8281,0.0,0.0,0.2,0.2003,0.0003
803,13,T=1h,81.9581,5.3578,2.0363,0.0,-0.0017,0.2,0.2004,0.0004
803,14,T=1h,80.9513,4.8037,1.8809,0.0,0.0005,0.2,0.1996,0.0004
803,15,T=1h,74.0923,3.9222,1.9288,0.0,0.0012,0.2,0.2008,0.0008
803,16,T=1h,71.1511,2.7734,1.6405,0.0,-0.0006,0.2,0.2005,0.0005
803,17,T=1h,65.452,1.4356,1.7122,0.0,-0.0009,0.2,0.1994,0.0006
803,18,T=1h,55.9796,0.0,1.6103,0.0,0.0005,0.2,0.202,0.002
803,19,T=1h,54.3129,0.0,1.4154,0.0,0.0003,0.2,0.1977,0.0023
803,20,T=1h,41.8979,0.0,1.3157,0.0,0.0004,0.2,0.1994,0.0006
803,21,T=1h,35.2912,0.0,1.259,0.0,-0.0007,0.2,0.2002,0.0002
803,22,T=1h,27.3845,0.0,0.9566,0.0,0.0011,0.2,0.2007,0.0007
803,23,T=1h,23.2516,0.0,1.0658,0.3,0.3005,0.485,0.4822,0.0028
804,0,T=1h,24.5012,0.0,1.1382,-0.1675,-0.167,0.2,0.2003,0.0003
804,1,T=1h,17.8067,0.0,1.2352,0.0,0.0002,0.2,0.2006,0.0006
804,2,T=1h,23.6967,0.0,0.9441,0.0,-0.0,0.2,0.1998,0.0002
804,3,T=1h,29.1898,0.0,1.0876,0.0,-0.0001,0.2,0.2006,0.0006
804,4,T=1h,29.8566,0.0,1.5103,0.0,0.0,0.2,0.2006,0.0006
804,5,T=1h,33.0036,0.0,1.0768,0.0,0.0001,0.2,0.2001,0.0001
804,6,T=1h,37.11,0.0,1.4873,0.0,-0.0002,0.2,0.2002,0.0002
804,7,T=1h,41.2356,1.6025,1.6518,0.0,-0.0002,0.2,0.2006,0.0006
804,8,T=1h,61.367,3.0957,1.7235,0.0,0.0001,0.2,0.2005,0.0005
804,9,T=1h,58.8138,4.378,2.0907,0.0,0.0,0.2,0.2004,0.0004
804,10,T=1h,66.5072,5.3619,2.0044,0.0,-0.0002,0.2,0.2008,0.0008
804,11,T=1h,75.9357,5.9805,1.9249,0.0,-0.0,0.2,0.2007,0.0007
804,12,T=1h,79.9856,6.1914,1.9048,0.0,-0.0001,0.2,0.2005,0.0005
804,13,T=1h,85.8723,5.9805,2.0252,0.0,-0.0002,0.2,0.2,0.0
804,14,T=1h,80.673,5.3619,2.1079,0.0,0.0001,0.2,0.2003,0.0003
804,15,T=1h,75.3461,4.378,1.8743,0.0,0.0001,0.2,0.2004,0.0004
804,16,T=1h,70.7719,3.0957,1.7298,0.0,0.0002,0.2,0.2002,0.0002
804,17,T=1h,59.7079,1.6025,1.5251,0.0,0.0001,0.2,0.2005,0.0005
804,18,T=1h,64.3945,0.0,1.5561,0.0,-0.0,0.2,0.2002,0.0002
804,19,T=1h,54.4467,0.0,1.4184,0.0,-0.0003,0.2,0.2004,0.0004
804,20,T=1h,44.2146,0.0,1.1414,0.0,0.0001,0.2,0.2001,0.0001
804,21,T=1h,41.5173,0.0,1.3004,0.0,-0.0002,0.2,0.2004,0.0004
804,22,T=1h,33.733,0.0,1.3229,0.0,0.0001,0.2,0.2003,0.0003
804,23,T=1h,26.6388,0.0,1.0244,0.1856,0.1845,0.3763,0.3759,0.0004
805,0,T=1h,23.1387,0.0,1.1408,-0.1889,-0.1884,0.2,0.1999,0.0001
805,1,T=1h,22.1901,0.0,1.103,0.0,0.0006,0.2,0.2009,0.0009
805,2,T=1h,21.1942,0.0,1.1969,0.0,-0.0001,0.2,0.1998,0.0002
805,3,T=1h,23.564,0.0,1.082,0.0,-0.0001,0.2,0.2008,0.0008
805,4,T=1h,39.5666,0.0,1.3473,0.0,-0.0001,0.2,0.2008,0.0008
805,5,T=1h,40.5603,0.0,1.545,0.0,-0.0,0.2,0.2002,0.0002
805,6,T=1h,42.9591,0.0,1.4685,0.0,-0.0,0.2,0.2002,0.0002
805,7,T=1h,57.8822,1.596,1.8357,0.0,-0.0002,0.2,0.2004,0.0004
805,8,T=1h,62.905,3.0832,1.6996,0.0,-0.0001,0.2,0.2003,0.0003
805,9,T=1h,68.9314,4.3603,1.9246,0.0,-0.0001,0.2,0.2006,0.0006
805,10,T=1h,78.0454,5.3403,1.7811,0.0,-0.0004,0.2,0.2011,0.0011
805,11,T=1h,67.471,5.9563,2.1033,0.0,-0.0,0.2,0.2008,0.0008
805,12,T=1h,72.5819,6.1664,2.1838,0.0,-0.0001,0.2,0.2005,0.0005
805,13,T=1h,85.1835,5.9563,1.9792,0.0,0.0,0.2,0.2,0.0
805,14,T=1h,76.9857,5.3403,1.7334,0.0,0.0001,0.2,0.2005,0.0005
805,15,T=1h,71.7549,4.3603,1.8591,0.0,-0.0001,0.2,0.2004,0.0004
805,16,T=1h,62.4727,3.0832,1.6173,0.0,0.0003,0.2,0.2003,0.0003
805,17,T=1h,61.7462,1.596,1.6432,0.0,0.0001,0.2,0.2004,0.0004
805,18,T=1h,54.6392,0.0,1.6253,0.0,-0.0001,0.2,0.2001,0.0001
805,19,T=1h,51.3032,0.0,1.4414,0.0,-0.0003,0.2,0.2007,0.0007
805,20,T=1h,39.5034,0.0,1.0172,0.0,0.0002,0.2,0.2003,0.0003
805,21,T=1h,30.0929,0.0,1.0976,0.0,-0.0,0.2,0.2006,0.0006
805,22,T=1h,27.4915,0.0,1.0979,0.0,0.0,0.2,0.2004,0.0004
805,23,T=1h,26.5159,0.0,1.2249,0.2093,0.2078,0.3988,0.3984,0.0004
806,0,T=1h,22.3223,0.0,0.8201,-0.2011,-0.2009,0.2,0.1991,0.0009
806,1,T=1h,29.165,0.0,1.2128,0.0,0.0008,0.2,0.2006,0.0006
806,2,T=1h,33.6942,0.0,0.8406,0.0,-0.0,0.2,0.1997,0.0003
806,3,T=1h,37.6173,0.0,1.1479,0.0,-0.0001,0.2,0.2005,0.0005
806,4,T=1h,45.8094,0.0,1.1775,0.0,-0.0002,0.2,0.2007,0.0007
806,5,T=1h,54.6807,0.0,1.2745,0.0,-0.0003,0.2,0.2002,0.0002
806,6,T=1h,67.984,0.0,1.4742,0.0,0.0002,0.2,0.1998,0.0002
806,7,T=1h,66.3568,1.4154,1.5795,0.0,0.0,0.2,0.1999,0.0001
806,8,T=1h,73.992,2.7343,1.9086,0.0,-0.0001,0.2,0.2,0.0
806,9,T=1h,75.8741,3.8669,2.0528,0.0,-0.0003,0.2,0.2004,0.0004
806,10,T=1h,85.1263,4.736,1.997,0.0,-0.0004,0.2,0.2007,0.0007
806,11,T=1h,81.0363,5.2823,1.9476,0.0,0.0001,0.2,0.2004,0.0004
806,12,T=1h,82.5695,5.4686,2.0388,0.0,-0.0,0.2,0.2002,0.0002
806,13,T=1h,62.1623,5.2823,2.1037,0.0,0.0003,0.2,0.1998,0.0002
806,14,T=1h,70.7212,4.736,2.0833,0.0,-0.0001,0.2,0.2003,0.0003
806,15,T=1h,56.4354,3.8669,1.9091,0.0,-0.0003,0.2,0.1997,0.0003
806,16,T=1h,50.0164,2.7343,1.9791,0.0,0.0001,0.2,0.1999,0.0001
806,17,T=1h,43.7966,1.4154,1.5369,0.0,0.0002,0.2,0.2003,0.0003
806,18,T=1h,37.0294,0.0,1.671,0.0,-0.0001,0.2,0.1995,0.0005
806,19,T=1h,30.4657,0.0,1.4762,0.0,0.0001,0.2,0.2006,0.0006
806,20,T=1h,22.446,0.0,1.1585,0.0,0.0,0.2,0.2004,0.0004
806,21,T=1h,21.3088,0.0,1.1813,0.0,0.0002,0.2,0.2002,0.0002
806,22,T=1h,19.7135,0.0,1.1122,0.0,-0.0002,0.2,0.2,0.0
806,23,T=1h,13.8877,0.0,0.9957,0.2229,0.2221,0.4117,0.4118,0.0001
807,0,T=1h,18.6309,0.0,1.1649,-0.1323,-0.1312,0.2,0.2004,0.0004
807,1,T=1h,19.075,0.0,0.9893,0.0,-0.0004,0.2,0.1998,0.0002
807,2,T=1h,18.4212,0.0,1.1194,0.0,-0.0002,0.2,0.2001,0.0001
807,3,T=1h,19.9678,0.0,1.3164,0.0,-0.0001,0.2,0.1998,0.0002
807,4,T=1h,32.1273,0.0,1.2355,0.0,0.0,0.2,0.1998,0.0002
807,5,T=1h,33.4668,0.0,1.4544,0.0,0.0001,0.2,0.2,0.0
807,6,T=1h,49.6475,0.0,1.6077,0.0,-0.0001,0.2,0.2002,0.0002
807,7,T=1h,49.5842,1.4305,1.6687,0.0,0.0001,0.2,0.2001,0.0001
807,8,T=1h,60.6556,2.7635,1.7785,0.0,0.0002,0.2,0.2001,0.0001
807,9,T=1h,63.0216,3.9081,2.0112,0.0,0.0001,0.2,0.2,0.0
807,10,T=1h,67.6223,4.7865,2.1929,0.0,0.0001,0.2,0.1999,0.0001
807,11,T=1h,76.3541,5.3386,1.9696,0.0,-0.0001,0.2,0.2001,0.0001
807,12,T=1h,83.7941,5.527,2.1861,0.0,0.0,0.2,0.2001,0.0001
807,13,T=1h,79.6152,5.3386,1.7599,0.0,-0.0002,0.2,0.2002,0.0002
807,14,T=1h,81.0756,4.7865,2.0056,0.0,0.0001,0.2,0.2,0.0
807,15,T=1h,77.6397,3.9081,1.5264,0.0,0.0001,0.2,0.2002,0.0002
807,16,T=1h,71.7251,2.7635,1.634,0.0,-0.0001,0.2,0.2002,0.0002
807,17,T=1h,65.9302,1.4305,1.474,0.0,-0.0001,0.2,0.2,0.0
807,18,T=1h,55.0256,0.0,1.7456,0.0,0.0001,0.2,0.2005,0.0005
807,19,T=1h,51.2624,0.0,1.3282,0.0,-0.0001,0.2,0.1999,0.0001
807,20,T=1h,46.1182,0.0,1.2427,0.0,-0.0,0.2,0.2001,0.0001
807,21,T=1h,37.3288,0.0,1.1134,0.0,-0.0,0.2,0.2002,0.0002
807,22,T=1h,30.4677,0.0,0.8501,0.0,0.0003,0.2,0.2002,0.0002
807,23,T=1h,27.5973,0.0,1.0601,0.1466,0.1454,0.3392,0.338,0.0012
808,0,T=1h,26.1149,0.0,0.8777,-0.4212,-0.4183,0.2,0.2038,0.0038
808,1,T=1h,25.4521,0.0,1.2681,0.0,-0.0044,0.2,0.1979,0.0021
808,2,T=1h,16.5298,0.0,1.1373,0.0,-0.001,0.2,0.2009,0.0009
808,3,T=1h,22.2542,0.0,1.3371,0.0,-0.0001,0.2,0.1975,0.0025
808,4,T=1h,32.0249,0.0,1.3056,0.0,0.0004,0.2,0.1982,0.0018
808,5,T=1h,34.783,0.0,1.4691,0.0,0.0003,0.2,0.1999,0.0001
808,6,T=1h,43.1802,0.0,1.6065,0.0,-0.001,0.2,0.2011,0.0011
808,7,T=1h,47.7932,1.2809,1.8011,0.0,0.0004,0.2,0.2005,0.0005
808,8,T=1h,55.5189,2.4744,1.7451,0.0,0.0007,0.2,0.2004,0.0004
808,9,T=1h,64.5048,3.4994,1.7186,0.0,0.0007,0.2,0.1997,0.0003
808,10,T=1h,73.0137,4.2858,1.9212,0.0,0.001,0.2,0.1975,0.0025
808,11,T=1h,77.6544,4.7802,1.8828,0.0,-0.0007,0.2,0.1992,0.0008
808,12,T=1h,76.1371,4.9488,1.9097,0.0,0.0005,0.2,0.1998,0.0002
808,13,T=1h,75.3468,4.7802,2.2312,0.0,-0.0019,0.2,0.2009,0.0009
808,14,T=1h,73.4713,4.2858,2.0264,0.0,0.0008,0.2,0.1995,0.0005
808,15,T=1h,78.9543,3.4994,1.9401,0.0,0.0008,0.2,0.2012,0.0012
808,16,T=1h,78.3552,2.4744,1.9109,0.0,-0.0007,0.2,0.2005,0.0005
808,17,T=1h,65.0778,1.2809,1.722,0.0,-0.0005,0.2,0.1993,0.0007
808,18,T=1h,45.6815,0.0,1.7801,0.0,0.0009,0.2,0.2022,0.0022
808,19,T=1h,50.4093,0.0,1.0564,0.0,-0.0004,0.2,0.198,0.002
808,20,T=1h,45.1923,0.0,1.1004,0.0,-0.0004,0.2,0.1991,0.0009
808,21,T=1h,30.818,0.0,1.0413,0.0,-0.0005,0.2,0.2,0.0
808,22,T=1h,31.0289,0.0,0.8606,0.0,0.0011,0.2,0.2003,0.0003
808,23,T=1h,27.4235,0.0,1.034,0.3,0.3012,0.485,0.4833,0.0017
809,0,T=1h,24.4612,0.0,1.1816,-0.1497,-0.1486,0.2,0.2003,0.0003
809,1,T=1h,17.9784,0.0,1.1529,0.0,-0.0001,0.2,0.2002,0.0002
809,2,T=1h,23.1922,0.0,1.1494,0.0,-0.0002,0.2,0.2,0.0
809,3,T=1h,17.0748,0.0,1.2845,0.0,-0.0002,0.2,0.2001,0.0001
809,4,T=1h,29.8654,0.0,1.2753,0.0,0.0,0.2,0.2002,0.0002
809,5,T=1h,35.9762,0.0,1.3394,0.0,0.0001,0.2,0.2001,0.0001
809,6,T=1h,39.3172,0.0,1.476,0.0,-0.0001,0.2,0.2003,0.0003
809,7,T=1h,49.9074,1.1807,1.725,0.0,0.0,0.2,0.2003,0.0003
809,8,T=1h,55.6802,2.2809,1.7856,0.0,0.0002,0.2,0.2003,0.0003
809,9,T=1h,61.8824,3.2256,1.5587,0.0,0.0001,0.2,0.2002,0.0002
809,10,T=1h,74.4088,3.9506,2.0654,0.0,-0.0001,0.2,0.2003,0.0003
809,11,T=1h,80.4652,4.4063,2.0708,0.0,-0.0001,0.2,0.2005,0.0005
809,12,T=1h,81.1939,4.5617,2.0489,0.0,-0.0001,0.2,0.2003,0.0003
809,13,T=1h,78.2391,4.4063,2.1943,0.0,-0.0001,0.2,0.2002,0.0002
809,14,T=1h,76.1351,3.9506,1.8119,0.0,0.0001,0.2,0.2001,0.0001
809,15,T=1h,73.9893,3.2256,1.6936,0.0,0.0,0.2,0.2003,0.0003
809,16,T=1h,69.8236,2.2809,1.8251,0.0,0.0001,0.2,0.2003,0.0003
809,17,T=1h,60.8906,1.1807,1.5159,0.0,-0.0,0.2,0.2003,0.0003
809,18,T=1h,61.2897,0.0,1.75,0.0,0.0001,0.2,0.2006,0.0006
809,19,T=1h,48.4787,0.0,1.2666,0.0,-0.0002,0.2,0.2002,0.0002
809,20,T=1h,44.6092,0.0,1.1422,0.0,0.0,0.2,0.2001,0.0001
809,21,T=1h,28.7877,0.0,1.086,0.0,-0.0001,0.2,0.2004,0.0004
809,22,T=1h,25.5358,0.0,1.0224,0.0,0.0003,0.2,0.2004,0.0004
809,23,T=1h,27.108,0.0,0.9617,0.1659,0.1642,0.3576,0.3563,0.0013
810,0,T=1h,20.8462,0.0,0.6613,-0.5,-0.5002,0.2205,0.2198,0.0007
810,1,T=1h,24.8628,0.0,0.9338,-0.0195,-0.0186,0.2,0.2009,0.0009
810,2,T=1h,18.7266,0.0,0.728,0.0,0.0002,0.2,0.1996,0.0004
810,3,T=1h,19.4954,0.0,1.2559,0.0,0.0001,0.2,0.2008,0.0008
810,4,T=1h,16.9259,0.0,1.2467,0.0,-0.0003,0.2,0.2006,0.0006
810,5,T=1h,19.2822,0.0,1.5807,0.0,-0.0002,0.2,0.1999,0.0001
810,6,T=1h,30.2799,0.0,1.4749,0.0,0.0004,0.2,0.1999,0.0001
810,7,T=1h,43.4689,1.4578,1.6659,0.0,-0.0002,0.2,0.1998,0.0002
810,8,T=1h,50.7953,2.8162,1.7098,0.0,-0.0001,0.2,0.2001,0.0001
810,9,T=1h,48.9015,3.9827,1.7225,0.0,-0.0002,0.2,0.2003,0.0003
810,10,T=1h,57.2262,4.8778,1.872,0.0,-0.0002,0.2,0.201,0.001
810,11,T=1h,67.8233,5.4404,1.8024,0.0,0.0,0.2,0.2006,0.0006
810,12,T=1h,62.2663,5.6324,2.0581,0.0,-0.0001,0.2,0.2003,0.0003
810,13,T=1h,74.8114,5.4404,1.9368,0.0,0.0003,0.2,0.1999,0.0001
810,14,T=1h,80.4209,4.8778,1.918,0.0,-0.0001,0.2,0.2002,0.0002
810,15,T=1h,78.9733,3.9827,2.2771,0.0,-0.0001,0.2,0.1999,0.0001
810,16,T=1h,70.6205,2.8162,1.6895,0.0,0.0001,0.2,0.2,0.0
810,17,T=1h,67.3048,1.4578,1.6765,0.0,0.0001,0.2,0.2002,0.0002
810,18,T=1h,63.6196,0.0,1.4919,0.0,-0.0001,0.2,0.1996,0.0004
810,19,T=1h,62.4402,0.0,1.5442,0.0,-0.0,0.2,0.2009,0.0009
810,20,T=1h,51.9434,0.0,1.2858,0.0,0.0001,0.2,0.2006,0.0006
810,21,T=1h,53.6927,0.0,1.1057,0.0,0.0002,0.2,0.2001,0.0001
810,22,T=1h,34.4676,0.0,1.4109,0.0,-0.0003,0.2,0.2,0.0
810,23,T=1h,37.7693,0.0,0.8881,0.3,0.2998,0.485,0.4857,0.0007
811,0,T=1h,21.063,0.0,0.7686,-0.1182,-0.1188,0.2,0.2006,0.0006
811,1,T=1h,29.1402,0.0,1.2404,0.0,-0.0009,0.2,0.1997,0.0003
811,2,T=1h,27.509,0.0,1.2172,0.0,-0.0003,0.2,0.2003,0.0003
811,3,T=1h,40.4609,0.0,1.1936,0.0,0.0001,0.2,0.1995,0.0005
811,4,T=1h,42.9564,0.0,0.823,0.0,-0.0,0.2,0.1997,0.0003
811,5,T=1h,56.7122,0.0,1.3199,0.0,-0.0001,0.2,0.2,0.0
811,6,T=1h,64.2484,0.0,1.7869,0.0,-0.0001,0.2,0.2,0.0
811,7,T=1h,66.9165,1.7168,1.701,0.0,0.0001,0.2,0.1999,0.0001
811,8,T=1h,69.034,3.3166,1.5685,0.0,0.0001,0.2,0.2,0.0
811,9,T=1h,75.6591,4.6904,1.77,0.0,-0.0002,0.2,0.2,0.0
811,10,T=1h,79.4996,5.7445,1.8732,0.0,0.0001,0.2,0.1996,0.0004
811,11,T=1h,83.4314,6.4072,2.1523,0.0,-0.0001,0.2,0.1998,0.0002
811,12,T=1h,79.4439,6.6332,1.7737,0.0,0.0002,0.2,0.1999,0.0001
811,13,T=1h,76.6774,6.4072,2.1415,0.0,-0.0001,0.2,0.2002,0.0002
811,14,T=1h,70.6158,5.7445,2.0515,0.0,0.0002,0.2,0.2,0.0
811,15,T=1h,65.9864,4.6904,2.1899,0.0,0.0001,0.2,0.2001,0.0001
811,16,T=1h,54.3241,3.3166,1.8299,0.0,-0.0002,0.2,0.2001,0.0001
811,17,T=1h,47.9603,1.7168,1.4435,0.0,-0.0001,0.2,0.1997,0.0003
811,18,T=1h,39.7731,0.0,1.4928,0.0,0.0001,0.2,0.2002,0.0002
811,19,T=1h,30.9714,0.0,1.2219,0.0,0.0,0.2,0.1997,0.0003
811,20,T=1h,31.011,0.0,1.3083,0.0,-0.0001,0.2,0.2002,0.0002
811,21,T=1h,26.7375,0.0,1.4079,0.0,0.0001,0.2,0.2,0.0
811,22,T=1h,25.2643,0.0,0.9383,0.0,0.0002,0.2,0.2,0.0
811,23,T=1h,17.0669,0.0,1.1568,0.131,0.1323,0.3244,0.3254,0.001
812,0,T=1h,30.3002,0.0,0.9279,-0.2078,-0.2081,0.2,0.1992,0.0008
812,1,T=1h,20.803,0.0,0.9194,0.0,0.001,0.2,0.2007,0.0007
812,2,T=1h,29.1972,0.0,1.0847,0.0,0.0001,0.2,0.1997,0.0003
812,3,T=1h,21.3832,0.0,1.2484,0.0,-0.0001,0.2,0.2007,0.0007
812,4,T=1h,22.0816,0.0,1.4916,0.0,0.0,0.2,0.2006,0.0006
812,5,T=1h,25.2627,0.0,1.0771,0.0,-0.0001,0.2,0.2002,0.0002
812,6,T=1h,18.6336,0.0,1.1341,0.0,0.0004,0.2,0.1996,0.0004
812,7,T=1h,29.6686,1.0189,1.8739,0.0,-0.0001,0.2,0.1999,0.0001
812,8,T=1h,30.7685,1.9684,1.7586,0.0,-0.0002,0.2,0.1998,0.0002
