DIA,HORA,HORIZONTE,PRECIO,SOLAR,DEMANDA,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA,DIFERENCIA
804,8,T=2h,61.367,3.0957,1.7235,-0.2708,-0.2882,0.2,0.3874,0.1874
804,9,T=2h,58.8138,4.378,2.0907,0.0,0.1104,0.2,0.4763,0.2763
804,10,T=2h,66.5072,5.3619,2.0044,0.0,-0.0512,0.2,0.4349,0.2349
804,11,T=2h,75.9357,5.9805,1.9249,0.0,0.0368,0.2,0.4414,0.2414
804,12,T=2h,79.9856,6.1914,1.9048,0.0,-0.1654,0.2,0.2789,0.0789
804,13,T=2h,85.8723,5.9805,2.0252,0.0,-0.0868,0.2,0.1852,0.0148
804,14,T=2h,80.673,5.3619,2.1079,0.0,-0.0313,0.2,0.1616,0.0384
804,15,T=2h,75.3461,4.378,1.8743,0.0,0.0438,0.2,0.1951,0.0049
804,16,T=2h,70.7719,3.0957,1.7298,0.0,-0.0054,0.2,0.195,0.005
804,17,T=2h,59.7079,1.6025,1.5251,0.0,0.0064,0.2,0.206,0.006
804,18,T=2h,64.3945,0.0,1.5561,0.0,-0.0049,0.2,0.2024,0.0024
804,19,T=2h,54.4467,0.0,1.4184,0.0,-0.0044,0.2,0.1981,0.0019
804,20,T=2h,44.2146,0.0,1.1414,0.0,-0.0015,0.2,0.1981,0.0019
804,21,T=2h,41.5173,0.0,1.3004,0.0,0.0024,0.2,0.2014,0.0014
804,22,T=2h,33.733,0.0,1.3229,0.0,0.0394,0.2,0.2289,0.0289
804,23,T=2h,26.6388,0.0,1.0244,0.1856,0.1373,0.3763,0.3694,0.0069
805,0,T=2h,23.1387,0.0,1.1408,-0.1889,-0.274,0.2,0.1559,0.0441
805,1,T=2h,22.1901,0.0,1.103,0.0,0.1451,0.2,0.2985,0.0985
805,2,T=2h,21.1942,0.0,1.1969,0.0,0.1099,0.2,0.4179,0.2179
805,3,T=2h,23.564,0.0,1.082,0.3,0.2195,0.485,0.6092,0.1242
805,4,T=2h,39.5666,0.0,1.3473,0.0,-0.105,0.485,0.4933,0.0083
805,5,T=2h,40.5603,0.0,1.545,0.0,-0.04,0.485,0.4604,0.0246
805,6,T=2h,42.9591,0.0,1.4685,0.254,0.0983,0.7263,0.5662,0.1601
805,7,T=2h,57.8822,1.596,1.8357,0.0,-0.1781,0.7263,0.3896,0.3367
805,8,T=2h,62.905,3.0832,1.6996,0.0,0.1683,0.7263,0.5467,0.1796
805,9,T=2h,68.9314,4.3603,1.9246,0.0,0.4068,0.7263,0.9449,0.2186
805,10,T=2h,78.0454,5.3403,1.7811,-0.5,-0.6557,0.2,0.2339,0.0339
805,11,T=2h,67.471,5.9563,2.1033,-0.0,-0.033,0.2,0.198,0.002
805,12,T=2h,72.5819,6.1664,2.1838,0.0,0.0225,0.2,0.2327,0.0327
805,13,T=2h,85.1835,5.9563,1.9792,0.0,0.0617,0.2,0.3125,0.1125
805,14,T=2h,76.9857,5.3403,1.7334,0.0,-0.0878,0.2,0.2406,0.0406
805,15,T=2h,71.7549,4.3603,1.8591,0.0,-0.0368,0.2,0.1944,0.0056
805,16,T=2h,62.4727,3.0832,1.6173,0.0,0.0018,0.2,0.1863,0.0137
805,17,T=2h,61.7462,1.596,1.6432,0.0,-0.0009,0.2,0.1879,0.0121
805,18,T=2h,54.6392,0.0,1.6253,0.0,-0.0013,0.2,0.2003,0.0003
805,19,T=2h,51.3032,0.0,1.4414,0.0,0.0063,0.2,0.2032,0.0032
805,20,T=2h,39.5034,0.0,1.0172,0.0,0.0056,0.2,0.1896,0.0104
805,21,T=2h,30.0929,0.0,1.0976,0.0,-0.0129,0.2,0.1979,0.0021
805,22,T=2h,27.4915,0.0,1.0979,0.0,0.1284,0.2,0.317,0.117
805,23,T=2h,26.5159,0.0,1.2249,0.2093,0.1275,0.3988,0.4454,0.0466
806,0,T=2h,22.3223,0.0,0.8201,0.0,0.0291,0.4117,0.5261,0.1144
806,1,T=2h,29.165,0.0,1.2128,0.0,-0.1522,0.4117,0.3574,0.0543
806,2,T=2h,33.6942,0.0,0.8406,0.0,0.0141,0.4117,0.3816,0.0301
806,3,T=2h,37.6173,0.0,1.1479,0.0,0.0621,0.4117,0.4244,0.0127
806,4,T=2h,45.8094,0.0,1.1775,0.0,0.1101,0.4117,0.5396,0.1279
806,5,T=2h,54.6807,0.0,1.2745,0.3,0.128,0.6967,0.6525,0.0442
806,6,T=2h,67.984,0.0,1.4742,-0.4719,0.0392,0.2,0.6992,0.4992
806,7,T=2h,66.3568,1.4154,1.5795,0.0,-0.0876,0.2,0.5905,0.3905
806,8,T=2h,73.992,2.7343,1.9086,0.0,-0.1132,0.2,0.4768,0.2768
806,9,T=2h,75.8741,3.8669,2.0528,0.0,0.149,0.2,0.606,0.406
806,10,T=2h,85.1263,4.736,1.997,0.0,-0.0377,0.2,0.5823,0.3823
806,11,T=2h,81.0363,5.2823,1.9476,0.0,-0.1226,0.2,0.4651,0.2651
806,12,T=2h,82.5695,5.4686,2.0388,0.0,-0.1892,0.2,0.2625,0.0625
806,13,T=2h,62.1623,5.2823,2.1037,0.0,-0.0405,0.2,0.2104,0.0104
806,14,T=2h,70.7212,4.736,2.0833,0.0,0.0087,0.2,0.2258,0.0258
806,15,T=2h,56.4354,3.8669,1.9091,0.0,-0.0001,0.2,0.234,0.034
806,16,T=2h,50.0164,2.7343,1.9791,0.0,-0.003,0.2,0.2128,0.0128
806,17,T=2h,43.7966,1.4154,1.5369,0.0,0.0026,0.2,0.2153,0.0153
806,18,T=2h,37.0294,0.0,1.671,0.0,-0.0007,0.2,0.2047,0.0047
806,19,T=2h,30.4657,0.0,1.4762,0.0,0.0023,0.2,0.2114,0.0114
806,20,T=2h,22.446,0.0,1.1585,0.0,0.0016,0.2,0.2359,0.0359
806,21,T=2h,21.3088,0.0,1.1813,0.0,0.0074,0.2,0.2021,0.0021
806,22,T=2h,19.7135,0.0,1.1122,0.0,0.1187,0.2,0.3323,0.1323
806,23,T=2h,13.8877,0.0,0.9957,0.2229,0.1899,0.4117,0.4903,0.0786
807,0,T=2h,18.6309,0.0,1.1649,0.0,0.0177,0.3392,0.3856,0.0464
807,1,T=2h,19.075,0.0,0.9893,-0.1323,-0.0026,0.2,0.3796,0.1796
807,2,T=2h,18.4212,0.0,1.1194,0.0,-0.0081,0.2,0.3936,0.1936
807,3,T=2h,19.9678,0.0,1.3164,0.3,0.3686,0.485,0.7597,0.2747
807,4,T=2h,32.1273,0.0,1.2355,0.0,-0.1306,0.485,0.6211,0.1361
807,5,T=2h,33.4668,0.0,1.4544,0.254,0.2702,0.7263,0.8872,0.1609
807,6,T=2h,49.6475,0.0,1.6077,-0.5,-0.2716,0.2,0.6185,0.4185
807,7,T=2h,49.5842,1.4305,1.6687,0.3,-0.0965,0.485,0.5071,0.0221
807,8,T=2h,60.6556,2.7635,1.7785,-0.0,-0.1885,0.485,0.3265,0.1585
807,9,T=2h,63.0216,3.9081,2.0112,-0.0,-0.0056,0.485,0.3164,0.1686
807,10,T=2h,67.6223,4.7865,2.1929,-0.0,0.1372,0.485,0.4243,0.0607
807,11,T=2h,76.3541,5.3386,1.9696,-0.0,-0.0745,0.485,0.3743,0.1107
807,12,T=2h,83.7941,5.527,2.1861,-0.2708,-0.3404,0.2,0.0241,0.1759
807,13,T=2h,79.6152,5.3386,1.7599,0.0,0.1818,0.2,0.2149,0.0149
807,14,T=2h,81.0756,4.7865,2.0056,0.0,0.0267,0.2,0.2469,0.0469
807,15,T=2h,77.6397,3.9081,1.5264,0.0,-0.066,0.2,0.2009,0.0009
807,16,T=2h,71.7251,2.7635,1.634,0.0,0.008,0.2,0.1989,0.0011
807,17,T=2h,65.9302,1.4305,1.474,0.0,0.0009,0.2,0.1935,0.0065
807,18,T=2h,55.0256,0.0,1.7456,0.0,0.0007,0.2,0.2066,0.0066
807,19,T=2h,51.2624,0.0,1.3282,0.0,-0.008,0.2,0.2036,0.0036
807,20,T=2h,46.1182,0.0,1.2427,0.0,0.0162,0.2,0.1897,0.0103
807,21,T=2h,37.3288,0.0,1.1134,0.0,0.008,0.2,0.2119,0.0119
807,22,T=2h,30.4677,0.0,0.8501,0.0,-0.0438,0.2,0.1691,0.0309
807,23,T=2h,27.5973,0.0,1.0601,0.1466,0.2026,0.3392,0.3686,0.0294
808,0,T=2h,26.1149,0.0,0.8777,-0.4212,-0.323,0.2,0.2684,0.0684
808,1,T=2h,25.4521,0.0,1.2681,0.0,-0.1485,0.2,0.1242,0.0758
808,2,T=2h,16.5298,0.0,1.1373,0.0,0.1132,0.2,0.2211,0.0211
808,3,T=2h,22.2542,0.0,1.3371,0.3,0.0238,0.485,0.2348,0.2502
808,4,T=2h,32.0249,0.0,1.3056,0.0,-0.1301,0.485,0.0954,0.3896
808,5,T=2h,34.783,0.0,1.4691,0.0,0.1412,0.485,0.22,0.265
808,6,T=2h,43.1802,0.0,1.6065,-0.0,-0.0774,0.485,0.1314,0.3536
808,7,T=2h,47.7932,1.2809,1.8011,-0.0,0.0884,0.485,0.2298,0.2552
808,8,T=2h,55.5189,2.4744,1.7451,-0.0,0.1204,0.485,0.338,0.147
808,9,T=2h,64.5048,3.4994,1.7186,-0.0,-0.0756,0.485,0.2607,0.2243
808,10,T=2h,73.0137,4.2858,1.9212,-0.0,0.0411,0.485,0.2703,0.2147
808,11,T=2h,77.6544,4.7802,1.8828,-0.2708,-0.0782,0.2,0.1816,0.0184
808,12,T=2h,76.1371,4.9488,1.9097,0.0,0.0643,0.2,0.225,0.025
808,13,T=2h,75.3468,4.7802,2.2312,0.0,-0.0587,0.2,0.1921,0.0079
808,14,T=2h,73.4713,4.2858,2.0264,0.0,0.0142,0.2,0.2072,0.0072
808,15,T=2h,78.9543,3.4994,1.9401,0.0,-0.0238,0.2,0.1759,0.0241
808,16,T=2h,78.3552,2.4744,1.9109,0.0,0.0076,0.2,0.1996,0.0004
808,17,T=2h,65.0778,1.2809,1.722,0.0,-0.0063,0.2,0.1753,0.0247
808,18,T=2h,45.6815,0.0,1.7801,0.0,0.0022,0.2,0.1947,0.0053
808,19,T=2h,50.4093,0.0,1.0564,0.0,0.001,0.2,0.185,0.015
808,20,T=2h,45.1923,0.0,1.1004,0.0,0.0088,0.2,0.1688,0.0312
808,21,T=2h,30.818,0.0,1.0413,0.0,-0.0101,0.2,0.1923,0.0077
808,22,T=2h,31.0289,0.0,0.8606,0.1667,0.1918,0.3583,0.3489,0.0094
808,23,T=2h,27.4235,0.0,1.034,0.3,0.2501,0.6433,0.6182,0.0251
809,0,T=2h,24.4612,0.0,1.1816,-0.1497,-0.1997,0.2,0.1147,0.0853
809,1,T=2h,17.9784,0.0,1.1529,0.0,0.1575,0.2,0.2793,0.0793
809,2,T=2h,23.1922,0.0,1.1494,0.0,-0.1355,0.2,0.1416,0.0584
809,3,T=2h,17.0748,0.0,1.2845,0.3,0.0455,0.485,0.1735,0.3115
809,4,T=2h,29.8654,0.0,1.2753,0.0,0.089,0.485,0.2544,0.2306
809,5,T=2h,35.9762,0.0,1.3394,0.0,0.0671,0.485,0.3211,0.1639
809,6,T=2h,39.3172,0.0,1.476,0.254,0.1983,0.7263,0.4935,0.2328
809,7,T=2h,49.9074,1.1807,1.725,0.0,-0.079,0.7263,0.4191,0.3072
809,8,T=2h,55.6802,2.2809,1.7856,0.0,-0.2531,0.7263,0.1727,0.5536
809,9,T=2h,61.8824,3.2256,1.5587,0.0,-0.0656,0.7263,0.0879,0.6384
809,10,T=2h,74.4088,3.9506,2.0654,0.0,0.113,0.7263,0.1974,0.5289
809,11,T=2h,80.4652,4.4063,2.0708,0.0,-0.0079,0.7263,0.1467,0.5796
809,12,T=2h,81.1939,4.5617,2.0489,-0.5,0.0575,0.2,0.2168,0.0168
809,13,T=2h,78.2391,4.4063,2.1943,-0.0,-0.0016,0.2,0.2239,0.0239
809,14,T=2h,76.1351,3.9506,1.8119,0.0,0.0042,0.2,0.2257,0.0257
809,15,T=2h,73.9893,3.2256,1.6936,0.0,-0.0302,0.2,0.1736,0.0264
809,16,T=2h,69.8236,2.2809,1.8251,0.0,0.0002,0.2,0.1919,0.0081
809,17,T=2h,60.8906,1.1807,1.5159,0.0,-0.0094,0.2,0.1898,0.0102
809,18,T=2h,61.2897,0.0,1.75,0.0,-0.0067,0.2,0.197,0.003
809,19,T=2h,48.4787,0.0,1.2666,0.0,-0.0002,0.2,0.1971,0.0029
809,20,T=2h,44.6092,0.0,1.1422,0.0,-0.0077,0.2,0.1695,0.0305
809,21,T=2h,28.7877,0.0,1.086,0.0,0.006,0.2,0.2091,0.0091
809,22,T=2h,25.5358,0.0,1.0224,0.1659,0.0182,0.3576,0.1992,0.1584
809,23,T=2h,27.108,0.0,0.9617,0.0,0.1172,0.3576,0.3476,0.01
810,0,T=2h,20.8462,0.0,0.6613,-0.0195,-0.0879,0.7263,0.6283,0.098
810,1,T=2h,24.8628,0.0,0.9338,-0.5,-0.3427,0.2,0.2821,0.0821
810,2,T=2h,18.7266,0.0,0.728,-0.0,-0.0383,0.2,0.2311,0.0311
810,3,T=2h,19.4954,0.0,1.2559,0.0,0.1198,0.2,0.328,0.128
810,4,T=2h,16.9259,0.0,1.2467,0.0,-0.1477,0.2,0.1739,0.0261
810,5,T=2h,19.2822,0.0,1.5807,0.3,0.4173,0.485,0.5995,0.1145
810,6,T=2h,30.2799,0.0,1.4749,0.254,0.1256,0.7263,0.723,0.0033
810,7,T=2h,43.4689,1.4578,1.6659,0.0,0.1437,0.7263,0.8756,0.1493
810,8,T=2h,50.7953,2.8162,1.7098,-0.5,-0.2639,0.2,0.5945,0.3945
810,9,T=2h,48.9015,3.9827,1.7225,-0.0,-0.1305,0.2,0.426,0.226
810,10,T=2h,57.2262,4.8778,1.872,0.0,0.032,0.2,0.4253,0.2253
810,11,T=2h,67.8233,5.4404,1.8024,0.0,0.0361,0.2,0.4916,0.2916
810,12,T=2h,62.2663,5.6324,2.0581,0.3,0.1159,0.485,0.6074,0.1224
810,13,T=2h,74.8114,5.4404,1.9368,-0.0,0.0429,0.485,0.6501,0.1651
810,14,T=2h,80.4209,4.8778,1.918,-0.2708,-0.2477,0.2,0.422,0.222
810,15,T=2h,78.9733,3.9827,2.2771,0.0,-0.1666,0.2,0.2423,0.0423
810,16,T=2h,70.6205,2.8162,1.6895,0.0,-0.0016,0.2,0.2324,0.0324
810,17,T=2h,67.3048,1.4578,1.6765,0.0,-0.0184,0.2,0.1858,0.0142
810,18,T=2h,63.6196,0.0,1.4919,0.0,0.0079,0.2,0.1989,0.0011
810,19,T=2h,62.4402,0.0,1.5442,0.0,0.0012,0.2,0.1925,0.0075
810,20,T=2h,51.9434,0.0,1.2858,0.0,0.0115,0.2,0.2049,0.0049
810,21,T=2h,53.6927,0.0,1.1057,0.0,-0.0009,0.2,0.185,0.015
810,22,T=2h,34.4676,0.0,1.4109,0.3,0.2804,0.485,0.4604,0.0246
810,23,T=2h,37.7693,0.0,0.8881,0.2756,0.2994,0.7468,0.7371,0.0097
811,0,T=2h,21.063,0.0,0.7686,0.3,0.2066,0.6094,0.5702,0.0392
811,1,T=2h,29.1402,0.0,1.2404,-0.3889,-0.3145,0.2,0.2432,0.0432
811,2,T=2h,27.509,0.0,1.2172,0.3,0.2305,0.485,0.4814,0.0036
811,3,T=2h,40.4609,0.0,1.1936,0.0,0.1343,0.485,0.5951,0.1101
811,4,T=2h,42.9564,0.0,0.823,0.254,0.33,0.7263,0.9108,0.1845
811,5,T=2h,56.7122,0.0,1.3199,0.0,-0.3235,0.7263,0.5894,0.1369
811,6,T=2h,64.2484,0.0,1.7869,0.0,-0.1057,0.7263,0.4692,0.2571
811,7,T=2h,66.9165,1.7168,1.701,0.0,-0.0427,0.7263,0.4002,0.3261
811,8,T=2h,69.034,3.3166,1.5685,0.0,-0.0073,0.7263,0.4132,0.3131
811,9,T=2h,75.6591,4.6904,1.77,0.0,-0.0499,0.7263,0.3165,0.4098
811,10,T=2h,79.4996,5.7445,1.8732,0.0,0.0032,0.7263,0.3639,0.3624
811,11,T=2h,83.4314,6.4072,2.1523,-0.5,-0.1697,0.2,0.1961,0.0039
811,12,T=2h,79.4439,6.6332,1.7737,-0.0,-0.0204,0.2,0.1784,0.0216
811,13,T=2h,76.6774,6.4072,2.1415,0.0,0.047,0.2,0.1826,0.0174
811,14,T=2h,70.6158,5.7445,2.0515,0.0,0.0054,0.2,0.1792,0.0208
811,15,T=2h,65.9864,4.6904,2.1899,0.0,0.0535,0.2,0.2194,0.0194
811,16,T=2h,54.3241,3.3166,1.8299,0.0,-0.006,0.2,0.2181,0.0181
811,17,T=2h,47.9603,1.7168,1.4435,0.0,0.0017,0.2,0.2194,0.0194
811,18,T=2h,39.7731,0.0,1.4928,0.0,-0.0057,0.2,0.2005,0.0005
811,19,T=2h,30.9714,0.0,1.2219,0.0,-0.0094,0.2,0.2016,0.0016
811,20,T=2h,31.011,0.0,1.3083,0.0,-0.0052,0.2,0.2275,0.0275
811,21,T=2h,26.7375,0.0,1.4079,0.0,0.0191,0.2,0.199,0.001
811,22,T=2h,25.2643,0.0,0.9383,0.0,0.0383,0.2,0.2448,0.0448
811,23,T=2h,17.0669,0.0,1.1568,0.131,0.1501,0.3244,0.3806,0.0562
812,0,T=2h,30.3002,0.0,0.9279,-0.2078,-0.232,0.2,0.174,0.026
812,1,T=2h,20.803,0.0,0.9194,0.3,0.2082,0.485,0.3716,0.1134
812,2,T=2h,29.1972,0.0,1.0847,-0.2708,-0.1712,0.2,0.2078,0.0078
812,3,T=2h,21.3832,0.0,1.2484,0.0,-0.0286,0.2,0.1926,0.0074
812,4,T=2h,22.0816,0.0,1.4916,0.0,-0.1551,0.2,0.087,0.113
812,5,T=2h,25.2627,0.0,1.0771,0.0,0.0233,0.2,0.0775,0.1225
812,6,T=2h,18.6336,0.0,1.1341,0.3,0.4485,0.485,0.5061,0.0211
