DIA,HORA,HORIZONTE,PRECIO,SOLAR,DEMANDA,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA,DIFERENCIA
800,21,T=2h,55.9375,0.0,1.0619,0.0,0.0101,0.2,0.2217,0.0217
800,22,T=2h,43.1249,0.0,0.7571,0.1747,0.1923,0.366,0.3822,0.0162
800,23,T=2h,38.0937,0.0,0.883,0.3,0.301,0.651,0.6765,0.0255
801,0,T=2h,32.2888,0.0,0.9064,-0.244,-0.3392,0.2,0.2044,0.0044
801,1,T=2h,25.8137,0.0,1.2076,0.0,0.0819,0.2,0.2823,0.0823
801,2,T=2h,20.4608,0.0,1.4102,0.0,-0.0497,0.2,0.193,0.007
801,3,T=2h,21.8102,0.0,1.1422,0.0,0.0298,0.2,0.2792,0.0792
801,4,T=2h,14.6695,0.0,1.325,0.3,0.1307,0.485,0.407,0.078
801,5,T=2h,25.0595,0.0,1.3217,-0.2708,-0.0918,0.2,0.2654,0.0654
801,6,T=2h,23.1504,0.0,1.5797,0.3,0.3462,0.485,0.6028,0.1178
801,7,T=2h,39.0786,1.6989,1.3321,-0.2708,-0.3011,0.2,0.3355,0.1355
801,8,T=2h,36.1711,3.2821,1.6713,0.0,0.2328,0.2,0.5403,0.3403
801,9,T=2h,42.9903,4.6416,1.9621,0.0,0.1574,0.2,0.6835,0.4835
801,10,T=2h,50.4858,5.6847,1.8018,0.0,-0.0776,0.2,0.6708,0.4708
801,11,T=2h,58.4946,6.3405,2.0661,0.0,-0.0502,0.2,0.5853,0.3853
801,12,T=2h,69.7363,6.5642,2.078,0.0,0.0031,0.2,0.5975,0.3975
801,13,T=2h,72.8907,6.3405,2.0698,0.0,0.0044,0.2,0.5935,0.3935
801,14,T=2h,81.189,5.6847,1.8569,0.0,0.5552,0.2,1.1579,0.9579
801,15,T=2h,81.4229,4.6416,1.9683,0.0,-0.7911,0.2,0.357,0.157
801,16,T=2h,80.0009,3.2821,2.0273,0.0,-0.0982,0.2,0.2405,0.0405
801,17,T=2h,79.6405,1.6989,1.5558,0.0,-0.0238,0.2,0.2112,0.0112
801,18,T=2h,79.2896,0.0,1.3995,0.0,0.0023,0.2,0.2246,0.0246
801,19,T=2h,71.8166,0.0,1.345,0.0,-0.0178,0.2,0.2289,0.0289
801,20,T=2h,63.6898,0.0,1.2913,0.0,-0.0054,0.2,0.2167,0.0167
801,21,T=2h,56.7799,0.0,0.9919,0.0,0.0056,0.2,0.2344,0.0344
801,22,T=2h,42.6528,0.0,0.9988,0.2704,0.0281,0.4569,0.2474,0.2095
801,23,T=2h,49.9113,0.0,1.2354,0.0,0.2823,0.4569,0.5138,0.0569
802,0,T=2h,27.5448,0.0,1.0945,-0.1447,-0.1007,0.2,0.2166,0.0166
802,1,T=2h,19.9519,0.0,1.0301,0.0,0.0065,0.2,0.203,0.003
802,2,T=2h,26.5343,0.0,1.2659,0.0,0.0296,0.2,0.2311,0.0311
802,3,T=2h,30.5707,0.0,1.3182,0.3,0.1272,0.485,0.31,0.175
802,4,T=2h,40.6255,0.0,1.3683,-0.2708,0.0008,0.2,0.3014,0.1014
802,5,T=2h,39.8136,0.0,1.1939,0.3,0.086,0.485,0.3754,0.1096
802,6,T=2h,50.0974,0.0,1.6175,-0.0,0.0392,0.485,0.4296,0.0554
802,7,T=2h,56.2074,1.2888,1.5991,-0.0,0.1073,0.485,0.5259,0.0409
802,8,T=2h,62.6442,2.4897,1.6908,-0.0,-0.165,0.485,0.382,0.103
802,9,T=2h,69.7438,3.521,1.7512,-0.0,-0.0481,0.485,0.2556,0.2294
802,10,T=2h,73.6698,4.3123,1.9073,-0.0,-0.0698,0.485,0.1927,0.2923
802,11,T=2h,82.0356,4.8098,1.8891,-0.2708,-0.0093,0.2,0.1811,0.0189
802,12,T=2h,78.3693,4.9795,2.0255,0.0,0.0072,0.2,0.1771,0.0229
802,13,T=2h,77.3131,4.8098,1.957,0.0,-0.0142,0.2,0.1719,0.0281
802,14,T=2h,67.4669,4.3123,1.9661,0.0,0.0032,0.2,0.1696,0.0304
802,15,T=2h,73.549,3.521,1.9365,0.0,0.0312,0.2,0.2082,0.0082
802,16,T=2h,56.199,2.4897,1.7058,0.0,-0.0071,0.2,0.196,0.004
802,17,T=2h,55.9947,1.2888,1.5188,0.0,0.0204,0.2,0.2024,0.0024
802,18,T=2h,53.1088,0.0,1.199,0.0,0.0016,0.2,0.2035,0.0035
802,19,T=2h,46.275,0.0,1.4862,0.0,-0.0081,0.2,0.1948,0.0052
802,20,T=2h,27.5966,0.0,1.2618,0.0,-0.0022,0.2,0.2029,0.0029
802,21,T=2h,26.5679,0.0,1.12,0.0,0.0002,0.2,0.1863,0.0137
802,22,T=2h,26.0669,0.0,1.2428,0.0,0.0969,0.2,0.2845,0.0845
802,23,T=2h,18.9097,0.0,0.8238,0.1603,0.0489,0.3523,0.3457,0.0066
803,0,T=2h,23.384,0.0,1.0193,-0.5,-0.0699,0.204,0.632,0.428
803,1,T=2h,11.1151,0.0,1.0352,0.3,-0.2281,0.489,0.3986,0.0904
803,2,T=2h,24.5385,0.0,0.9975,0.0,0.0444,0.489,0.4361,0.0529
803,3,T=2h,27.6302,0.0,1.2281,-0.2745,0.0013,0.2,0.4324,0.2324
803,4,T=2h,25.877,0.0,1.5374,0.3,0.0042,0.485,0.4348,0.0502
803,5,T=2h,36.2162,0.0,1.1841,0.0,0.0044,0.485,0.4109,0.0741
803,6,T=2h,39.684,0.0,1.3171,0.254,-0.2009,0.7263,0.251,0.4753
803,7,T=2h,52.797,1.4356,1.8147,0.0,0.2856,0.7263,0.4917,0.2346
803,8,T=2h,62.09,2.7734,1.8683,-0.5,-0.1962,0.2,0.2973,0.0973
803,9,T=2h,61.9113,3.9222,2.1042,-0.0,0.1607,0.2,0.4485,0.2485
803,10,T=2h,66.7806,4.8037,2.2166,0.3,-0.1378,0.485,0.3136,0.1714
803,11,T=2h,80.8928,5.3578,2.0991,-0.0,0.0451,0.485,0.3668,0.1182
803,12,T=2h,87.0047,5.5468,1.8281,-0.2708,-0.0366,0.2,0.3185,0.1185
803,13,T=2h,81.9581,5.3578,2.0363,0.0,-0.0536,0.2,0.2521,0.0521
803,14,T=2h,80.9513,4.8037,1.8809,0.0,-0.0196,0.2,0.2352,0.0352
803,15,T=2h,74.0923,3.9222,1.9288,0.0,-0.0222,0.2,0.2164,0.0164
803,16,T=2h,71.1511,2.7734,1.6405,0.0,-0.0004,0.2,0.217,0.017
803,17,T=2h,65.452,1.4356,1.7122,0.0,-0.001,0.2,0.2078,0.0078
803,18,T=2h,55.9796,0.0,1.6103,0.0,0.0006,0.2,0.2185,0.0185
803,19,T=2h,54.3129,0.0,1.4154,0.0,-0.0009,0.2,0.2106,0.0106
803,20,T=2h,41.8979,0.0,1.3157,0.0,0.0032,0.2,0.2111,0.0111
803,21,T=2h,35.2912,0.0,1.259,0.0,0.003,0.2,0.2133,0.0133
803,22,T=2h,27.3845,0.0,0.9566,0.2582,0.2526,0.4453,0.4359,0.0094
803,23,T=2h,23.2516,0.0,1.0658,0.3,0.2742,0.7303,0.7107,0.0196
804,0,T=2h,24.5012,0.0,1.1382,-0.1675,0.0334,0.2,0.411,0.211
804,1,T=2h,17.8067,0.0,1.2352,0.0,-0.1676,0.2,0.2369,0.0369
804,2,T=2h,23.6967,0.0,0.9441,0.0,0.038,0.2,0.2615,0.0615
804,3,T=2h,29.1898,0.0,1.0876,0.0,0.106,0.2,0.3869,0.1869
804,4,T=2h,29.8566,0.0,1.5103,0.0,0.2766,0.2,0.6742,0.4742
804,5,T=2h,33.0036,0.0,1.0768,0.0,-0.0132,0.2,0.6462,0.4462
804,6,T=2h,37.11,0.0,1.4873,0.0,0.0231,0.2,0.6553,0.4553
804,7,T=2h,41.2356,1.6025,1.6518,0.3,0.1534,0.485,0.8215,0.3365
804,8,T=2h,61.367,3.0957,1.7235,-0.2708,-0.053,0.2,0.7271,0.5271
804,9,T=2h,58.8138,4.378,2.0907,0.0,0.0455,0.2,0.802,0.602
804,10,T=2h,66.5072,5.3619,2.0044,0.0,-0.1884,0.2,0.599,0.399
804,11,T=2h,75.9357,5.9805,1.9249,0.0,-0.0334,0.2,0.5448,0.3448
804,12,T=2h,79.9856,6.1914,1.9048,0.0,-0.274,0.2,0.2761,0.0761
804,13,T=2h,85.8723,5.9805,2.0252,0.0,-0.1363,0.2,0.1352,0.0648
804,14,T=2h,80.673,5.3619,2.1079,0.0,0.0462,0.2,0.1751,0.0249
804,15,T=2h,75.3461,4.378,1.8743,0.0,0.0461,0.2,0.2206,0.0206
804,16,T=2h,70.7719,3.0957,1.7298,0.0,-0.0183,0.2,0.2071,0.0071
804,17,T=2h,59.7079,1.6025,1.5251,0.0,-0.0196,0.2,0.211,0.011
804,18,T=2h,64.3945,0.0,1.5561,0.0,-0.0001,0.2,0.2065,0.0065
804,19,T=2h,54.4467,0.0,1.4184,0.0,-0.0037,0.2,0.2064,0.0064
804,20,T=2h,44.2146,0.0,1.1414,0.0,-0.0035,0.2,0.2044,0.0044
804,21,T=2h,41.5173,0.0,1.3004,0.0,0.011,0.2,0.2312,0.0312
804,22,T=2h,33.733,0.0,1.3229,0.0,0.0102,0.2,0.2364,0.0364
804,23,T=2h,26.6388,0.0,1.0244,0.1856,0.159,0.3763,0.3585,0.0178
805,0,T=2h,23.1387,0.0,1.1408,-0.1889,-0.0859,0.2,0.2884,0.0884
805,1,T=2h,22.1901,0.0,1.103,0.0,0.0962,0.2,0.3806,0.1806
805,2,T=2h,21.1942,0.0,1.1969,0.0,-0.0008,0.2,0.3542,0.1542
805,3,T=2h,23.564,0.0,1.082,0.3,-0.0006,0.485,0.376,0.109
805,4,T=2h,39.5666,0.0,1.3473,0.0,0.2793,0.485,0.6534,0.1684
805,5,T=2h,40.5603,0.0,1.545,0.0,-0.0521,0.485,0.5737,0.0887
805,6,T=2h,42.9591,0.0,1.4685,0.254,-0.2056,0.7263,0.3651,0.3612
805,7,T=2h,57.8822,1.596,1.8357,0.0,0.1167,0.7263,0.4856,0.2407
805,8,T=2h,62.905,3.0832,1.6996,0.0,-0.037,0.7263,0.4157,0.3106
805,9,T=2h,68.9314,4.3603,1.9246,0.0,0.1749,0.7263,0.5836,0.1427
805,10,T=2h,78.0454,5.3403,1.7811,-0.5,-0.3136,0.2,0.2723,0.0723
805,11,T=2h,67.471,5.9563,2.1033,-0.0,0.154,0.2,0.4017,0.2017
805,12,T=2h,72.5819,6.1664,2.1838,0.0,-0.1771,0.2,0.2355,0.0355
805,13,T=2h,85.1835,5.9563,1.9792,0.0,-0.014,0.2,0.2145,0.0145
805,14,T=2h,76.9857,5.3403,1.7334,0.0,-0.0086,0.2,0.2066,0.0066
805,15,T=2h,71.7549,4.3603,1.8591,0.0,0.0022,0.2,0.2042,0.0042
805,16,T=2h,62.4727,3.0832,1.6173,0.0,-0.0022,0.2,0.2083,0.0083
805,17,T=2h,61.7462,1.596,1.6432,0.0,-0.0107,0.2,0.2129,0.0129
805,18,T=2h,54.6392,0.0,1.6253,0.0,0.0001,0.2,0.205,0.005
805,19,T=2h,51.3032,0.0,1.4414,0.0,-0.0008,0.2,0.2029,0.0029
805,20,T=2h,39.5034,0.0,1.0172,0.0,0.002,0.2,0.1999,0.0001
805,21,T=2h,30.0929,0.0,1.0976,0.0,0.0082,0.2,0.2174,0.0174
805,22,T=2h,27.4915,0.0,1.0979,0.0,-0.0127,0.2,0.205,0.005
805,23,T=2h,26.5159,0.0,1.2249,0.2093,0.1784,0.3988,0.3582,0.0406
806,0,T=2h,22.3223,0.0,0.8201,0.0,0.21,0.4117,0.6317,0.22
806,1,T=2h,29.165,0.0,1.2128,0.0,-0.0349,0.4117,0.6071,0.1954
806,2,T=2h,33.6942,0.0,0.8406,0.0,0.2764,0.4117,0.8707,0.459
806,3,T=2h,37.6173,0.0,1.1479,0.0,-0.4464,0.4117,0.4816,0.0699
806,4,T=2h,45.8094,0.0,1.1775,0.0,0.1517,0.4117,0.6208,0.2091
806,5,T=2h,54.6807,0.0,1.2745,0.3,-0.3592,0.6967,0.2999,0.3968
806,6,T=2h,67.984,0.0,1.4742,-0.4719,-0.0114,0.2,0.1909,0.0091
806,7,T=2h,66.3568,1.4154,1.5795,0.0,-0.407,0.2,-0.1712,0.3712
806,8,T=2h,73.992,2.7343,1.9086,0.0,0.0202,0.2,-0.2561,0.4561
806,9,T=2h,75.8741,3.8669,2.0528,0.0,0.5542,0.2,0.3648,0.1648
806,10,T=2h,85.1263,4.736,1.997,0.0,-0.1842,0.2,0.2062,0.0062
806,11,T=2h,81.0363,5.2823,1.9476,0.0,0.0056,0.2,0.2012,0.0012
806,12,T=2h,82.5695,5.4686,2.0388,0.0,-0.0533,0.2,0.185,0.015
806,13,T=2h,62.1623,5.2823,2.1037,0.0,-0.0107,0.2,0.1691,0.0309
806,14,T=2h,70.7212,4.736,2.0833,0.0,0.0281,0.2,0.1742,0.0258
806,15,T=2h,56.4354,3.8669,1.9091,0.0,0.034,0.2,0.2084,0.0084
806,16,T=2h,50.0164,2.7343,1.9791,0.0,-0.036,0.2,0.1838,0.0162
806,17,T=2h,43.7966,1.4154,1.5369,0.0,-0.0469,0.2,0.1955,0.0045
806,18,T=2h,37.0294,0.0,1.671,0.0,-0.0077,0.2,0.1844,0.0156
806,19,T=2h,30.4657,0.0,1.4762,0.0,-0.0128,0.2,0.1949,0.0051
806,20,T=2h,22.446,0.0,1.1585,0.0,-0.0142,0.2,0.1566,0.0434
806,21,T=2h,21.3088,0.0,1.1813,0.0,0.0048,0.2,0.2066,0.0066
806,22,T=2h,19.7135,0.0,1.1122,0.0,-0.0145,0.2,0.2298,0.0298
806,23,T=2h,13.8877,0.0,0.9957,0.2229,0.2386,0.4117,0.3574,0.0543
807,0,T=2h,18.6309,0.0,1.1649,0.0,0.0006,0.3392,0.3846,0.0454
807,1,T=2h,19.075,0.0,0.9893,-0.1323,-0.0083,0.2,0.3622,0.1622
807,2,T=2h,18.4212,0.0,1.1194,0.0,-0.2196,0.2,0.1365,0.0635
807,3,T=2h,19.9678,0.0,1.3164,0.3,0.2105,0.485,0.3636,0.1214
807,4,T=2h,32.1273,0.0,1.2355,0.0,-0.0652,0.485,0.2934,0.1916
807,5,T=2h,33.4668,0.0,1.4544,0.254,0.07,0.7263,0.3321,0.3942
807,6,T=2h,49.6475,0.0,1.6077,-0.5,0.054,0.2,0.3834,0.1834
807,7,T=2h,49.5842,1.4305,1.6687,0.3,-0.0022,0.485,0.3931,0.0919
807,8,T=2h,60.6556,2.7635,1.7785,-0.0,-0.107,0.485,0.2819,0.2031
807,9,T=2h,63.0216,3.9081,2.0112,-0.0,0.2552,0.485,0.4932,0.0082
807,10,T=2h,67.6223,4.7865,2.1929,-0.0,-0.138,0.485,0.3751,0.1099
807,11,T=2h,76.3541,5.3386,1.9696,-0.0,-0.0524,0.485,0.321,0.164
807,12,T=2h,83.7941,5.527,2.1861,-0.2708,-0.04,0.2,0.2827,0.0827
807,13,T=2h,79.6152,5.3386,1.7599,0.0,-0.1002,0.2,0.1759,0.0241
807,14,T=2h,81.0756,4.7865,2.0056,0.0,0.0107,0.2,0.1922,0.0078
807,15,T=2h,77.6397,3.9081,1.5264,0.0,0.0205,0.2,0.2135,0.0135
807,16,T=2h,71.7251,2.7635,1.634,0.0,-0.0099,0.2,0.2055,0.0055
807,17,T=2h,65.9302,1.4305,1.474,0.0,-0.0013,0.2,0.2039,0.0039
807,18,T=2h,55.0256,0.0,1.7456,0.0,0.0004,0.2,0.1981,0.0019
807,19,T=2h,51.2624,0.0,1.3282,0.0,0.0014,0.2,0.1962,0.0038
807,20,T=2h,46.1182,0.0,1.2427,0.0,0.0009,0.2,0.1833,0.0167
807,21,T=2h,37.3288,0.0,1.1134,0.0,0.0068,0.2,0.2093,0.0093
807,22,T=2h,30.4677,0.0,0.8501,0.0,0.0043,0.2,0.2219,0.0219
807,23,T=2h,27.5973,0.0,1.0601,0.1466,0.1824,0.3392,0.3716,0.0324
808,0,T=2h,26.1149,0.0,0.8777,-0.4212,-0.4452,0.2,0.0308,0.1692
808,1,T=2h,25.4521,0.0,1.2681,0.0,0.1994,0.2,0.2578,0.0578
808,2,T=2h,16.5298,0.0,1.1373,0.0,0.017,0.2,0.3151,0.1151
808,3,T=2h,22.2542,0.0,1.3371,0.3,0.2687,0.485,0.5135,0.0285
808,4,T=2h,32.0249,0.0,1.3056,0.0,-0.2682,0.485,0.2386,0.2464
808,5,T=2h,34.783,0.0,1.4691,0.0,0.0138,0.485,0.3714,0.1136
808,6,T=2h,43.1802,0.0,1.6065,-0.0,0.3564,0.485,0.6364,0.1514
808,7,T=2h,47.7932,1.2809,1.8011,-0.0,-0.2621,0.485,0.3763,0.1087
808,8,T=2h,55.5189,2.4744,1.7451,-0.0,-0.0148,0.485,0.333,0.152
808,9,T=2h,64.5048,3.4994,1.7186,-0.0,-0.5182,0.485,-0.0578,0.5428
808,10,T=2h,73.0137,4.2858,1.9212,-0.0,0.2757,0.485,0.1333,0.3517
808,11,T=2h,77.6544,4.7802,1.8828,-0.2708,0.0009,0.2,0.167,0.033
808,12,T=2h,76.1371,4.9488,1.9097,0.0,0.1094,0.2,0.2835,0.0835
808,13,T=2h,75.3468,4.7802,2.2312,0.0,-0.0397,0.2,0.2691,0.0691
808,14,T=2h,73.4713,4.2858,2.0264,0.0,-0.0059,0.2,0.2312,0.0312
808,15,T=2h,78.9543,3.4994,1.9401,0.0,-0.035,0.2,0.1998,0.0002
808,16,T=2h,78.3552,2.4744,1.9109,0.0,-0.0087,0.2,0.1788,0.0212
808,17,T=2h,65.0778,1.2809,1.722,0.0,-0.0284,0.2,0.1561,0.0439
808,18,T=2h,45.6815,0.0,1.7801,0.0,-0.0021,0.2,0.1978,0.0022
808,19,T=2h,50.4093,0.0,1.0564,0.0,0.007,0.2,0.2174,0.0174
808,20,T=2h,45.1923,0.0,1.1004,0.0,-0.0249,0.2,0.2077,0.0077
808,21,T=2h,30.818,0.0,1.0413,0.0,0.0018,0.2,0.2008,0.0008
808,22,T=2h,31.0289,0.0,0.8606,0.1667,0.1392,0.3583,0.3249,0.0334
808,23,T=2h,27.4235,0.0,1.034,0.3,0.2365,0.6433,0.5518,0.0915
809,0,T=2h,24.4612,0.0,1.1816,-0.1497,-0.0109,0.2,0.2927,0.0927
809,1,T=2h,17.9784,0.0,1.1529,0.0,0.0233,0.2,0.2991,0.0991
809,2,T=2h,23.1922,0.0,1.1494,0.0,-0.1748,0.2,0.1601,0.0399
809,3,T=2h,17.0748,0.0,1.2845,0.3,0.1421,0.485,0.2721,0.2129
809,4,T=2h,29.8654,0.0,1.2753,0.0,0.051,0.485,0.2943,0.1907
809,5,T=2h,35.9762,0.0,1.3394,0.0,0.1932,0.485,0.4886,0.0036
809,6,T=2h,39.3172,0.0,1.476,0.254,0.1151,0.7263,0.5778,0.1485
809,7,T=2h,49.9074,1.1807,1.725,0.0,-0.0918,0.7263,0.523,0.2033
809,8,T=2h,55.6802,2.2809,1.7856,0.0,-0.0206,0.7263,0.5226,0.2037
809,9,T=2h,61.8824,3.2256,1.5587,0.0,-0.0312,0.7263,0.4281,0.2982
809,10,T=2h,74.4088,3.9506,2.0654,0.0,0.2305,0.7263,0.6797,0.0466
809,11,T=2h,80.4652,4.4063,2.0708,0.0,-0.2846,0.7263,0.4179,0.3084
809,12,T=2h,81.1939,4.5617,2.0489,-0.5,-0.0924,0.2,0.3018,0.1018
809,13,T=2h,78.2391,4.4063,2.1943,-0.0,-0.1789,0.2,0.1283,0.0717
809,14,T=2h,76.1351,3.9506,1.8119,0.0,0.0336,0.2,0.1748,0.0252
809,15,T=2h,73.9893,3.2256,1.6936,0.0,0.0341,0.2,0.2161,0.0161
809,16,T=2h,69.8236,2.2809,1.8251,0.0,-0.0148,0.2,0.1874,0.0126
809,17,T=2h,60.8906,1.1807,1.5159,0.0,0.0239,0.2,0.1819,0.0181
809,18,T=2h,61.2897,0.0,1.75,0.0,-0.0005,0.2,0.1862,0.0138
809,19,T=2h,48.4787,0.0,1.2666,0.0,-0.0012,0.2,0.1778,0.0222
809,20,T=2h,44.6092,0.0,1.1422,0.0,0.004,0.2,0.1692,0.0308
809,21,T=2h,28.7877,0.0,1.086,0.0,0.0055,0.2,0.181,0.019
809,22,T=2h,25.5358,0.0,1.0224,0.1659,0.0336,0.3576,0.2344,0.1232
809,23,T=2h,27.108,0.0,0.9617,0.0,0.1022,0.3576,0.3266,0.031
810,0,T=2h,20.8462,0.0,0.6613,-0.0195,-0.3663,0.7263,0.3287,0.3976
810,1,T=2h,24.8628,0.0,0.9338,-0.5,-0.0724,0.2,0.253,0.053
810,2,T=2h,18.7266,0.0,0.728,-0.0,-0.0486,0.2,0.2183,0.0183
810,3,T=2h,19.4954,0.0,1.2559,0.0,-0.1204,0.2,0.0963,0.1037
810,4,T=2h,16.9259,0.0,1.2467,0.0,-0.0189,0.2,0.0555,0.1445
810,5,T=2h,19.2822,0.0,1.5807,0.3,0.2588,0.485,0.3025,0.1825
810,6,T=2h,30.2799,0.0,1.4749,0.254,0.0094,0.7263,0.3107,0.4156
810,7,T=2h,43.4689,1.4578,1.6659,0.0,-0.071,0.7263,0.25,0.4763
810,8,T=2h,50.7953,2.8162,1.7098,-0.5,0.3774,0.2,0.6071,0.4071
810,9,T=2h,48.9015,3.9827,1.7225,-0.0,-0.0264,0.2,0.5515,0.3515
810,10,T=2h,57.2262,4.8778,1.872,0.0,0.1489,0.2,0.7178,0.5178
810,11,T=2h,67.8233,5.4404,1.8024,0.0,-0.141,0.2,0.5835,0.3835
810,12,T=2h,62.2663,5.6324,2.0581,0.3,-0.1497,0.485,0.4201,0.0649
810,13,T=2h,74.8114,5.4404,1.9368,-0.0,-0.1384,0.485,0.276,0.209
810,14,T=2h,80.4209,4.8778,1.918,-0.2708,-0.0888,0.2,0.1896,0.0104
810,15,T=2h,78.9733,3.9827,2.2771,0.0,0.0358,0.2,0.2297,0.0297
810,16,T=2h,70.6205,2.8162,1.6895,0.0,-0.0169,0.2,0.2072,0.0072
810,17,T=2h,67.3048,1.4578,1.6765,0.0,0.0062,0.2,0.2028,0.0028
810,18,T=2h,63.6196,0.0,1.4919,0.0,-0.0032,0.2,0.213,0.013
810,19,T=2h,62.4402,0.0,1.5442,0.0,0.0011,0.2,0.2003,0.0003
810,20,T=2h,51.9434,0.0,1.2858,0.0,0.0012,0.2,0.1831,0.0169
810,21,T=2h,53.6927,0.0,1.1057,0.0,0.0003,0.2,0.201,0.001
810,22,T=2h,34.4676,0.0,1.4109,0.3,0.2607,0.485,0.4421,0.0429
810,23,T=2h,37.7693,0.0,0.8881,0.2756,0.3063,0.7468,0.735,0.0118
811,0,T=2h,21.063,0.0,0.7686,0.3,-0.1501,0.6094,0.1926,0.4168
811,1,T=2h,29.1402,0.0,1.2404,-0.3889,0.0352,0.2,0.2371,0.0371
811,2,T=2h,27.509,0.0,1.2172,0.3,0.3999,0.485,0.6192,0.1342
811,3,T=2h,40.4609,0.0,1.1936,0.0,-0.1262,0.485,0.4912,0.0062
811,4,T=2h,42.9564,0.0,0.823,0.254,0.1865,0.7263,0.6421,0.0842
811,5,T=2h,56.7122,0.0,1.3199,0.0,0.0804,0.7263,0.7293,0.003
811,6,T=2h,64.2484,0.0,1.7869,0.0,-0.1386,0.7263,0.5835,0.1428
811,7,T=2h,66.9165,1.7168,1.701,0.0,0.2211,0.7263,0.8032,0.0769
811,8,T=2h,69.034,3.3166,1.5685,0.0,-0.0632,0.7263,0.7536,0.0273
811,9,T=2h,75.6591,4.6904,1.77,0.0,-0.1438,0.7263,0.5931,0.1332
811,10,T=2h,79.4996,5.7445,1.8732,0.0,-0.3209,0.7263,0.2723,0.454
811,11,T=2h,83.4314,6.4072,2.1523,-0.5,-0.068,0.2,0.2069,0.0069
811,12,T=2h,79.4439,6.6332,1.7737,-0.0,-0.0542,0.2,0.1316,0.0684
811,13,T=2h,76.6774,6.4072,2.1415,0.0,0.0671,0.2,0.1986,0.0014
811,14,T=2h,70.6158,5.7445,2.0515,0.0,0.0022,0.2,0.2127,0.0127
811,15,T=2h,65.9864,4.6904,2.1899,0.0,-0.0116,0.2,0.2096,0.0096
811,16,T=2h,54.3241,3.3166,1.8299,0.0,0.0057,0.2,0.1991,0.0009
811,17,T=2h,47.9603,1.7168,1.4435,0.0,0.0173,0.2,0.1968,0.0032
811,18,T=2h,39.7731,0.0,1.4928,0.0,0.0026,0.2,0.2049,0.0049
811,19,T=2h,30.9714,0.0,1.2219,0.0,-0.0034,0.2,0.203,0.003
811,20,T=2h,31.011,0.0,1.3083,0.0,0.0115,0.2,0.1956,0.0044
811,21,T=2h,26.7375,0.0,1.4079,0.0,-0.004,0.2,0.1939,0.0061
811,22,T=2h,25.2643,0.0,0.9383,0.0,0.1141,0.2,0.2992,0.0992
811,23,T=2h,17.0669,0.0,1.1568,0.131,0.0482,0.3244,0.3732,0.0488
812,0,T=2h,30.3002,0.0,0.9279,-0.2078,0.0499,0.2,0.4626,0.2626
812,1,T=2h,20.803,0.0,0.9194,0.3,-0.329,0.485,0.1189,0.3661
812,2,T=2h,29.1972,0.0,1.0847,-0.2708,0.1613,0.2,0.2798,0.0798
812,3,T=2h,21.3832,0.0,1.2484,0.0,-0.0985,0.2,0.1751,0.0249
812,4,T=2h,22.0816,0.0,1.4916,0.0,0.1965,0.2,0.36,0.16
812,5,T=2h,25.2627,0.0,1.0771,0.0,-0.0616,0.2,0.2701,0.0701
812,6,T=2h,18.6336,0.0,1.1341,0.3,-0.2065,0.485,0.1517,0.3333
