DIA,HORA,HORIZONTE,MODELO,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA
801,19,T=24h,LSTM,0.0,0.005,0.2,0.2024
801,20,T=24h,LSTM,0.0,-0.0099,0.2,0.1875
801,21,T=24h,LSTM,0.0,0.0058,0.2,0.2059
801,22,T=24h,LSTM,0.2704,0.0137,0.4569,0.2082
801,23,T=24h,LSTM,0.0,0.2472,0.4569,0.4447
802,0,T=24h,LSTM,0.0,0.2482,0.3523,0.5825
802,1,T=24h,LSTM,0.3,0.2205,0.6373,0.7984
802,2,T=24h,LSTM,0.2765,0.0958,0.9,0.8872
802,3,T=24h,LSTM,0.0,0.0094,0.9,0.8868
802,4,T=24h,LSTM,0.0,-0.0024,0.9,0.9114
802,5,T=24h,LSTM,0.0,-0.0131,0.9,0.9007
802,6,T=24h,LSTM,0.0,0.0029,0.9,0.8983
802,7,T=24h,LSTM,0.0,0.0026,0.9,0.9032
802,8,T=24h,LSTM,0.0,0.0064,0.9,0.9028
802,9,T=24h,LSTM,0.0,0.013,0.9,0.9069
802,10,T=24h,LSTM,0.0,-0.0756,0.9,0.8316
802,11,T=24h,LSTM,-0.5,-0.3091,0.3737,0.5072
802,12,T=24h,LSTM,-0.165,-0.302,0.2,0.2014
802,13,T=24h,LSTM,0.0,0.0219,0.2,0.2128
802,14,T=24h,LSTM,0.0,-0.0009,0.2,0.1919
802,15,T=24h,LSTM,0.0,0.0122,0.2,0.2029
802,16,T=24h,LSTM,0.0,-0.0106,0.2,0.2039
802,17,T=24h,LSTM,0.0,0.0119,0.2,0.2014
802,18,T=24h,LSTM,0.0,-0.0059,0.2,0.1954
802,19,T=24h,LSTM,0.0,0.0034,0.2,0.1993
802,20,T=24h,LSTM,0.0,0.025,0.2,0.2083
802,21,T=24h,LSTM,0.0,0.0356,0.2,0.2479
802,22,T=24h,LSTM,0.0,0.0573,0.2,0.2938
802,23,T=24h,LSTM,0.1603,0.052,0.3523,0.3489
803,0,T=24h,LSTM,-0.1095,0.0026,0.615,0.7123
803,1,T=24h,LSTM,0.3,0.0732,0.9,0.7907
803,2,T=24h,LSTM,0.0,0.054,0.9,0.8416
803,3,T=24h,LSTM,0.0,0.0764,0.9,0.9078
803,4,T=24h,LSTM,0.0,-0.0055,0.9,0.9089
803,5,T=24h,LSTM,0.0,-0.0152,0.9,0.8919
803,6,T=24h,LSTM,0.0,-0.0096,0.9,0.8786
803,7,T=24h,LSTM,0.0,0.0121,0.9,0.8774
803,8,T=24h,LSTM,0.0,0.002,0.9,0.8845
803,9,T=24h,LSTM,0.0,-0.0047,0.9,0.8796
803,10,T=24h,LSTM,0.0,0.0384,0.9,0.9288
803,11,T=24h,LSTM,0.0,-0.0305,0.9,0.8816
803,12,T=24h,LSTM,-0.5,-0.4816,0.3737,0.3825
803,13,T=24h,LSTM,-0.165,-0.1492,0.2,0.2444
803,14,T=24h,LSTM,0.0,-0.0606,0.2,0.1721
803,15,T=24h,LSTM,0.0,0.0076,0.2,0.2001
803,16,T=24h,LSTM,0.0,-0.0011,0.2,0.1949
803,17,T=24h,LSTM,0.0,0.0053,0.2,0.1898
803,18,T=24h,LSTM,0.0,0.0085,0.2,0.1989
803,19,T=24h,LSTM,0.0,-0.0013,0.2,0.1998
803,20,T=24h,LSTM,0.0,0.0138,0.2,0.2091
803,21,T=24h,LSTM,0.0,0.039,0.2,0.2524
803,22,T=24h,LSTM,0.2582,0.2153,0.4453,0.4421
803,23,T=24h,LSTM,0.3,0.2738,0.7303,0.7129
804,0,T=24h,LSTM,0.0,0.1432,0.3763,0.4861
804,1,T=24h,LSTM,0.3,0.187,0.6613,0.7014
804,2,T=24h,LSTM,0.2513,0.185,0.9,0.8626
804,3,T=24h,LSTM,0.0,0.0578,0.9,0.9248
804,4,T=24h,LSTM,0.0,-0.0234,0.9,0.8873
804,5,T=24h,LSTM,0.0,-0.0069,0.9,0.8937
804,6,T=24h,LSTM,0.0,0.001,0.9,0.8893
804,7,T=24h,LSTM,0.0,-0.002,0.9,0.8884
804,8,T=24h,LSTM,0.0,-0.0153,0.9,0.882
804,9,T=24h,LSTM,0.0,-0.0198,0.9,0.877
804,10,T=24h,LSTM,0.0,0.0269,0.9,0.9131
804,11,T=24h,LSTM,0.0,0.0223,0.9,0.9305
804,12,T=24h,LSTM,0.0,-0.0156,0.9,0.9062
804,13,T=24h,LSTM,-0.5,-0.5616,0.3737,0.3575
804,14,T=24h,LSTM,-0.165,-0.0989,0.2,0.2264
804,15,T=24h,LSTM,0.0,-0.0322,0.2,0.199
804,16,T=24h,LSTM,0.0,-0.0208,0.2,0.1629
804,17,T=24h,LSTM,0.0,0.0193,0.2,0.1802
804,18,T=24h,LSTM,0.0,0.0086,0.2,0.1992
804,19,T=24h,LSTM,0.0,-0.0052,0.2,0.202
804,20,T=24h,LSTM,0.0,-0.0099,0.2,0.1844
804,21,T=24h,LSTM,0.0,-0.0092,0.2,0.1773
804,22,T=24h,LSTM,0.0,0.0417,0.2,0.2013
804,23,T=24h,LSTM,0.1856,0.1643,0.3763,0.3761
805,0,T=24h,LSTM,0.0,0.1696,0.3988,0.5725
805,1,T=24h,LSTM,0.2276,0.1927,0.615,0.8032
805,2,T=24h,LSTM,0.3,0.1152,0.9,0.9168
805,3,T=24h,LSTM,0.0,0.0298,0.9,0.9502
805,4,T=24h,LSTM,0.0,-0.041,0.9,0.8917
805,5,T=24h,LSTM,0.0,-0.0057,0.9,0.8908
805,6,T=24h,LSTM,0.0,0.0056,0.9,0.9008
805,7,T=24h,LSTM,0.0,0.015,0.9,0.891
805,8,T=24h,LSTM,0.0,-0.0132,0.9,0.8892
805,9,T=24h,LSTM,0.0,-0.0045,0.9,0.882
805,10,T=24h,LSTM,-0.165,0.0387,0.7263,0.8968
805,11,T=24h,LSTM,0.0,0.014,0.7263,0.9206
805,12,T=24h,LSTM,0.0,-0.009,0.7263,0.8858
805,13,T=24h,LSTM,-0.5,-0.4542,0.2,0.4229
805,14,T=24h,LSTM,0.0,-0.1336,0.2,0.2662
805,15,T=24h,LSTM,0.0,-0.0682,0.2,0.1859
805,16,T=24h,LSTM,0.0,-0.0132,0.2,0.1679
805,17,T=24h,LSTM,0.0,0.0233,0.2,0.192
805,18,T=24h,LSTM,0.0,0.0045,0.2,0.215
805,19,T=24h,LSTM,0.0,0.0016,0.2,0.2131
805,20,T=24h,LSTM,0.0,-0.0009,0.2,0.1816
805,21,T=24h,LSTM,0.0,0.0092,0.2,0.1997
805,22,T=24h,LSTM,0.0,0.0679,0.2,0.2474
805,23,T=24h,LSTM,0.2093,0.1921,0.3988,0.4407
806,0,T=24h,LSTM,0.3,0.2422,0.6967,0.6512
806,1,T=24h,LSTM,0.214,0.2072,0.9,0.8476
806,2,T=24h,LSTM,0.0,0.0628,0.9,0.8925
806,3,T=24h,LSTM,0.0,0.0157,0.9,0.9053
806,4,T=24h,LSTM,0.0,-0.0027,0.9,0.8862
806,5,T=24h,LSTM,0.0,0.0064,0.9,0.9025
806,6,T=24h,LSTM,0.0,-0.0003,0.9,0.8822
806,7,T=24h,LSTM,0.0,-0.0105,0.9,0.8714
806,8,T=24h,LSTM,0.0,-0.0351,0.9,0.8546
806,9,T=24h,LSTM,0.0,0.0288,0.9,0.9041
806,10,T=24h,LSTM,-0.5,-0.1749,0.3737,0.7067
806,11,T=24h,LSTM,0.0,-0.4875,0.3737,0.2114
806,12,T=24h,LSTM,-0.165,0.0487,0.2,0.2368
806,13,T=24h,LSTM,0.0,-0.0612,0.2,0.2175
806,14,T=24h,LSTM,0.0,0.0037,0.2,0.2103
806,15,T=24h,LSTM,0.0,-0.0261,0.2,0.2001
806,16,T=24h,LSTM,0.0,0.0057,0.2,0.1922
806,17,T=24h,LSTM,0.0,0.0016,0.2,0.1926
806,18,T=24h,LSTM,0.0,0.0245,0.2,0.209
806,19,T=24h,LSTM,0.0,-0.0287,0.2,0.1974
806,20,T=24h,LSTM,0.0,0.0183,0.2,0.2055
806,21,T=24h,LSTM,0.0,0.0408,0.2,0.2635
806,22,T=24h,LSTM,0.0,0.1504,0.2,0.402
806,23,T=24h,LSTM,0.2229,0.017,0.4117,0.4109
807,0,T=24h,LSTM,0.2903,0.1999,0.615,0.4939
807,1,T=24h,LSTM,0.0,0.1982,0.615,0.6824
807,2,T=24h,LSTM,0.3,0.1769,0.9,0.8593
807,3,T=24h,LSTM,0.0,0.0471,0.9,0.8944
807,4,T=24h,LSTM,0.0,0.004,0.9,0.8829
807,5,T=24h,LSTM,0.0,-0.0163,0.9,0.8978
807,6,T=24h,LSTM,0.0,-0.0048,0.9,0.8779
807,7,T=24h,LSTM,0.0,-0.0041,0.9,0.8848
807,8,T=24h,LSTM,0.0,-0.0148,0.9,0.8699
807,9,T=24h,LSTM,0.0,0.0374,0.9,0.9407
807,10,T=24h,LSTM,0.0,0.015,0.9,0.9559
807,11,T=24h,LSTM,0.0,-0.0564,0.9,0.8767
807,12,T=24h,LSTM,-0.5,-0.1672,0.3737,0.7055
807,13,T=24h,LSTM,0.0,-0.4063,0.3737,0.2985
807,14,T=24h,LSTM,-0.165,-0.1112,0.2,0.181
807,15,T=24h,LSTM,0.0,0.0209,0.2,0.207
807,16,T=24h,LSTM,0.0,-0.0341,0.2,0.1789
807,17,T=24h,LSTM,0.0,0.0065,0.2,0.1679
807,18,T=24h,LSTM,0.0,0.0076,0.2,0.178
807,19,T=24h,LSTM,0.0,-0.0019,0.2,0.2041
807,20,T=24h,LSTM,0.0,-0.0021,0.2,0.1869
807,21,T=24h,LSTM,0.0,0.0162,0.2,0.205
807,22,T=24h,LSTM,0.0,0.0187,0.2,0.224
807,23,T=24h,LSTM,0.1466,0.0929,0.3392,0.3227
808,0,T=24h,LSTM,0.0,0.0561,0.6433,0.6824
808,1,T=24h,LSTM,0.0,0.0674,0.6433,0.7349
808,2,T=24h,LSTM,0.2702,0.05,0.9,0.781
808,3,T=24h,LSTM,0.0,0.0965,0.9,0.8411
808,4,T=24h,LSTM,0.0,0.0161,0.9,0.9067
808,5,T=24h,LSTM,0.0,-0.0077,0.9,0.9098
808,6,T=24h,LSTM,0.0,-0.0148,0.9,0.9057
808,7,T=24h,LSTM,0.0,0.0053,0.9,0.8775
808,8,T=24h,LSTM,0.0,-0.0187,0.9,0.8802
808,9,T=24h,LSTM,0.0,0.0266,0.9,0.8982
808,10,T=24h,LSTM,0.0,-0.0313,0.9,0.8614
808,11,T=24h,LSTM,0.0,-0.0652,0.9,0.7935
808,12,T=24h,LSTM,0.0,-0.1242,0.9,0.6535
808,13,T=24h,LSTM,0.0,-0.0258,0.9,0.5973
808,14,T=24h,LSTM,0.0,-0.0979,0.9,0.5095
808,15,T=24h,LSTM,-0.5,-0.2087,0.3737,0.2664
808,16,T=24h,LSTM,-0.165,-0.0934,0.2,0.1793
808,17,T=24h,LSTM,0.0,0.0267,0.2,0.1697
808,18,T=24h,LSTM,0.0,0.0188,0.2,0.212
808,19,T=24h,LSTM,0.0,0.0094,0.2,0.2147
808,20,T=24h,LSTM,0.0,0.0226,0.2,0.1841
808,21,T=24h,LSTM,0.1667,0.0281,0.3583,0.2154
808,22,T=24h,LSTM,0.0,0.213,0.3583,0.4268
808,23,T=24h,LSTM,0.3,0.2255,0.6433,0.6419
809,0,T=24h,LSTM,0.0,0.2032,0.3576,0.5231
809,1,T=24h,LSTM,0.2709,0.168,0.615,0.6797
809,2,T=24h,LSTM,0.0,0.1868,0.615,0.8565
809,3,T=24h,LSTM,0.3,0.0364,0.9,0.8759
809,4,T=24h,LSTM,0.0,0.019,0.9,0.8891
809,5,T=24h,LSTM,0.0,-0.0084,0.9,0.9037
809,6,T=24h,LSTM,0.0,-0.0083,0.9,0.8851
809,7,T=24h,LSTM,0.0,0.0011,0.9,0.8922
809,8,T=24h,LSTM,0.0,-0.0049,0.9,0.8774
809,9,T=24h,LSTM,0.0,0.0,0.9,0.9012
809,10,T=24h,LSTM,0.0,0.0047,0.9,0.8921
809,11,T=24h,LSTM,-0.165,-0.1255,0.7263,0.7716
809,12,T=24h,LSTM,-0.5,-0.2561,0.2,0.5033
809,13,T=24h,LSTM,0.0,-0.2347,0.2,0.2593
809,14,T=24h,LSTM,0.0,-0.0569,0.2,0.1894
809,15,T=24h,LSTM,0.0,0.0112,0.2,0.1957
809,16,T=24h,LSTM,0.0,-0.0419,0.2,0.1929
809,17,T=24h,LSTM,0.0,0.0012,0.2,0.1696
809,18,T=24h,LSTM,0.0,0.0169,0.2,0.1774
809,19,T=24h,LSTM,0.0,0.0084,0.2,0.2043
809,20,T=24h,LSTM,0.0,0.0127,0.2,0.178
809,21,T=24h,LSTM,0.0,-0.0193,0.2,0.169
809,22,T=24h,LSTM,0.1659,0.0467,0.3576,0.2233
809,23,T=24h,LSTM,0.0,0.1103,0.3576,0.3384
810,0,T=24h,LSTM,0.0,-0.2265,0.7468,0.5232
810,1,T=24h,LSTM,-0.1252,0.0493,0.615,0.5657
810,2,T=24h,LSTM,0.0,0.0816,0.615,0.6387
810,3,T=24h,LSTM,0.0,0.1005,0.615,0.7473
810,4,T=24h,LSTM,0.3,0.115,0.9,0.8451
810,5,T=24h,LSTM,0.0,0.0517,0.9,0.906
810,6,T=24h,LSTM,0.0,0.0095,0.9,0.8942
810,7,T=24h,LSTM,0.0,0.0167,0.9,0.9366
810,8,T=24h,LSTM,0.0,0.007,0.9,0.9088
810,9,T=24h,LSTM,0.0,-0.025,0.9,0.8927
810,10,T=24h,LSTM,0.0,0.0499,0.9,0.9279
810,11,T=24h,LSTM,0.0,-0.0165,0.9,0.9012
810,12,T=24h,LSTM,0.0,0.0139,0.9,0.9393
810,13,T=24h,LSTM,0.0,-0.1047,0.9,0.7972
810,14,T=24h,LSTM,-0.5,-0.3983,0.3737,0.3762
810,15,T=24h,LSTM,-0.165,-0.2218,0.2,0.1561
810,16,T=24h,LSTM,0.0,0.0376,0.2,0.1908
810,17,T=24h,LSTM,0.0,0.049,0.2,0.2329
810,18,T=24h,LSTM,0.0,-0.0166,0.2,0.214
810,19,T=24h,LSTM,0.0,-0.011,0.2,0.1941
810,20,T=24h,LSTM,0.0,-0.005,0.2,0.2144
810,21,T=24h,LSTM,0.0,0.0378,0.2,0.235
810,22,T=24h,LSTM,0.3,0.2733,0.485,0.4873
810,23,T=24h,LSTM,0.2756,0.2902,0.7468,0.7446
811,0,T=24h,LSTM,0.3,0.2803,0.6094,0.5995
811,1,T=24h,LSTM,0.0059,0.2981,0.615,0.8696
811,2,T=24h,LSTM,0.3,0.0396,0.9,0.8856
811,3,T=24h,LSTM,0.0,-0.0011,0.9,0.882
811,4,T=24h,LSTM,0.0,0.0106,0.9,0.9007
811,5,T=24h,LSTM,0.0,0.008,0.9,0.9027
811,6,T=24h,LSTM,0.0,0.002,0.9,0.8918
811,7,T=24h,LSTM,0.0,-0.0017,0.9,0.9034
811,8,T=24h,LSTM,0.0,-0.0065,0.9,0.8999
811,9,T=24h,LSTM,0.0,0.0127,0.9,0.9155
811,10,T=24h,LSTM,-0.165,-0.1677,0.7263,0.7245
811,11,T=24h,LSTM,-0.5,-0.3324,0.2,0.3506
811,12,T=24h,LSTM,0.0,-0.1446,0.2,0.2391
811,13,T=24h,LSTM,0.0,-0.0275,0.2,0.2161
811,14,T=24h,LSTM,0.0,-0.0014,0.2,0.2365
811,15,T=24h,LSTM,0.0,-0.0285,0.2,0.2005
811,16,T=24h,LSTM,0.0,-0.0111,0.2,0.2022
811,17,T=24h,LSTM,0.0,0.001,0.2,0.1911
811,18,T=24h,LSTM,0.0,0.0038,0.2,0.2006
811,19,T=24h,LSTM,0.0,0.0058,0.2,0.1888
811,20,T=24h,LSTM,0.0,-0.0108,0.2,0.1865
811,21,T=24h,LSTM,0.0,0.011,0.2,0.2014
811,22,T=24h,LSTM,0.0,0.0647,0.2,0.2573
811,23,T=24h,LSTM,0.131,0.0765,0.3244,0.3358
812,0,T=24h,LSTM,-0.2078,-0.1643,0.2,0.2271
812,1,T=24h,LSTM,0.3,0.0393,0.485,0.265
812,2,T=24h,LSTM,-0.1472,0.1245,0.33,0.376
812,3,T=24h,LSTM,0.3,0.1855,0.615,0.5531
812,4,T=24h,LSTM,0.0,0.1857,0.615,0.7449
812,5,T=24h,LSTM,0.0,0.1064,0.615,0.8482
812,6,T=24h,LSTM,0.3,0.0386,0.9,0.8881
812,7,T=24h,LSTM,0.0,0.0047,0.9,0.9068
812,8,T=24h,LSTM,0.0,0.0011,0.9,0.8938
812,9,T=24h,LSTM,0.0,-0.0046,0.9,0.8905
812,10,T=24h,LSTM,0.0,0.004,0.9,0.9106
812,11,T=24h,LSTM,0.0,0.0136,0.9,0.9143
812,12,T=24h,LSTM,0.0,-0.0077,0.9,0.8931
812,13,T=24h,LSTM,0.0,-0.0101,0.9,0.8985
812,14,T=24h,LSTM,0.0,-0.0417,0.9,0.8582
812,15,T=24h,LSTM,-0.5,-0.3309,0.3737,0.5307
812,16,T=24h,LSTM,0.0,-0.1912,0.3737,0.312
812,17,T=24h,LSTM,-0.165,-0.1052,0.2,0.2072
812,18,T=24h,LSTM,0.0,-0.0061,0.2,0.2188
812,19,T=24h,LSTM,0.0,-0.008,0.2,0.1979
812,20,T=24h,LSTM,0.0,-0.011,0.2,0.1883
812,21,T=24h,LSTM,0.0,0.0057,0.2,0.2065
812,22,T=24h,LSTM,0.0,0.0211,0.2,0.2117
812,23,T=24h,LSTM,0.2302,0.1937,0.4187,0.3993
813,0,T=24h,LSTM,-0.3325,-0.0549,0.2,0.4761
813,1,T=24h,LSTM,0.3,0.1282,0.485,0.6168
813,2,T=24h,LSTM,0.1368,0.1384,0.615,0.7222
813,3,T=24h,LSTM,0.3,0.1335,0.9,0.8515
813,4,T=24h,LSTM,0.0,0.0222,0.9,0.8755
813,5,T=24h,LSTM,0.0,0.0011,0.9,0.8878
813,6,T=24h,LSTM,0.0,0.0056,0.9,0.8847
813,7,T=24h,LSTM,0.0,0.0104,0.9,0.8952
813,8,T=24h,LSTM,0.0,-0.0046,0.9,0.8923
813,9,T=24h,LSTM,0.0,0.015,0.9,0.8976
813,10,T=24h,LSTM,0.0,-0.0104,0.9,0.9057
813,11,T=24h,LSTM,0.0,0.0114,0.9,0.8917
813,12,T=24h,LSTM,-0.5,-0.0901,0.3737,0.8141
813,13,T=24h,LSTM,0.0,-0.3161,0.3737,0.4869
813,14,T=24h,LSTM,-0.165,-0.114,0.2,0.3748
813,15,T=24h,LSTM,0.0,-0.1109,0.2,0.2466
813,16,T=24h,LSTM,0.0,-0.0187,0.2,0.2205
813,17,T=24h,LSTM,0.0,-0.0037,0.2,0.1996
813,18,T=24h,LSTM,0.0,0.002,0.2,0.1926
813,19,T=24h,LSTM,0.0,0.0167,0.2,0.19
813,20,T=24h,LSTM,0.0,0.0139,0.2,0.2006
813,21,T=24h,LSTM,0.0,0.0005,0.2,0.2047
813,22,T=24h,LSTM,0.3,0.076,0.485,0.2816
813,23,T=24h,LSTM,0.0685,0.2828,0.55,0.5461
814,0,T=24h,LSTM,0.0,0.0054,0.6462,0.6608
814,1,T=24h,LSTM,0.2671,0.0342,0.9,0.7022
814,2,T=24h,LSTM,0.0,0.0826,0.9,0.8073
814,3,T=24h,LSTM,0.0,0.0689,0.9,0.8539
814,4,T=24h,LSTM,0.0,0.0337,0.9,0.8924
814,5,T=24h,LSTM,0.0,-0.0029,0.9,0.8954
814,6,T=24h,LSTM,0.0,-0.0001,0.9,0.8926
814,7,T=24h,LSTM,0.0,0.0062,0.9,0.9008
814,8,T=24h,LSTM,0.0,-0.009,0.9,0.8875
814,9,T=24h,LSTM,0.0,-0.0066,0.9,0.9003
814,10,T=24h,LSTM,0.0,-0.0031,0.9,0.9078
814,11,T=24h,LSTM,0.0,0.0088,0.9,0.9107
814,12,T=24h,LSTM,0.0,-0.0235,0.9,0.9159
814,13,T=24h,LSTM,-0.165,-0.1998,0.7263,0.6853
814,14,T=24h,LSTM,-0.5,-0.3721,0.2,0.2778
814,15,T=24h,LSTM,0.0,-0.0493,0.2,0.2347
814,16,T=24h,LSTM,0.0,-0.0184,0.2,0.1949
814,17,T=24h,LSTM,0.0,0.0015,0.2,0.1934
814,18,T=24h,LSTM,0.0,0.0028,0.2,0.2035
814,19,T=24h,LSTM,0.0,0.0007,0.2,0.1971
814,20,T=24h,LSTM,0.0,-0.0049,0.2,0.1956
814,21,T=24h,LSTM,0.0,0.0384,0.2,0.2314
814,22,T=24h,LSTM,0.1697,0.1802,0.3612,0.3913
814,23,T=24h,LSTM,0.3,0.2575,0.6462,0.6498
815,0,T=24h,LSTM,-0.24,-0.1116,0.2,0.2917
815,1,T=24h,LSTM,0.0,-0.043,0.2,0.2223
815,2,T=24h,LSTM,0.0,0.1886,0.2,0.3973
815,3,T=24h,LSTM,0.3,0.1535,0.485,0.5472
815,4,T=24h,LSTM,0.3,0.1792,0.77,0.7605
815,5,T=24h,LSTM,0.1368,0.1416,0.9,0.884
815,6,T=24h,LSTM,0.0,0.0094,0.9,0.8886
815,7,T=24h,LSTM,0.0,0.0038,0.9,0.9055
815,8,T=24h,LSTM,0.0,-0.0099,0.9,0.9012
815,9,T=24h,LSTM,0.0,-0.007,0.9,0.8773
815,10,T=24h,LSTM,0.0,0.0171,0.9,0.8819
815,11,T=24h,LSTM,0.0,-0.0163,0.9,0.9023
815,12,T=24h,LSTM,0.0,0.0524,0.9,0.9224
815,13,T=24h,LSTM,0.0,-0.0288,0.9,0.8435
815,14,T=24h,LSTM,-0.165,-0.5254,0.7263,0.3187
815,15,T=24h,LSTM,-0.5,0.0283,0.2,0.3723
815,16,T=24h,LSTM,0.0,-0.2234,0.2,0.1834
815,17,T=24h,LSTM,0.0,0.0551,0.2,0.192
815,18,T=24h,LSTM,0.0,0.0172,0.2,0.2209
815,19,T=24h,LSTM,0.0,-0.002,0.2,0.205
815,20,T=24h,LSTM,0.0,-0.0006,0.2,0.2012
815,21,T=24h,LSTM,0.0,-0.0051,0.2,0.1939
815,22,T=24h,LSTM,0.0,0.0685,0.2,0.2337
815,23,T=24h,LSTM,0.266,0.2207,0.4527,0.4278
816,0,T=24h,LSTM,0.1997,0.0385,0.9,0.8135
816,1,T=24h,LSTM,0.0,0.0889,0.9,0.8649
816,2,T=24h,LSTM,0.0,0.0716,0.9,0.9461
816,3,T=24h,LSTM,0.0,-0.1033,0.9,0.8669
816,4,T=24h,LSTM,0.0,0.0539,0.9,0.8912
816,5,T=24h,LSTM,0.0,-0.0359,0.9,0.9299
816,6,T=24h,LSTM,0.0,-0.0228,0.9,0.8354
816,7,T=24h,LSTM,0.0,0.0072,0.9,0.8721
816,8,T=24h,LSTM,-0.0082,0.0039,0.8913,0.876
816,9,T=24h,LSTM,0.0,-0.0177,0.8913,0.8213
816,10,T=24h,LSTM,-0.5,-0.2552,0.365,0.6109
816,11,T=24h,LSTM,-0.1568,0.0019,0.2,0.5382
816,12,T=24h,LSTM,0.2529,0.0618,0.4402,0.7045
816,13,T=24h,LSTM,-0.1082,-0.274,0.3263,0.4473
816,14,T=24h,LSTM,0.0,-0.1204,0.3263,0.2675
816,15,T=24h,LSTM,-0.12,-0.0904,0.2,0.2223
816,16,T=24h,LSTM,0.0,-0.0626,0.2,0.1595
816,17,T=24h,LSTM,0.0,0.0354,0.2,0.203
816,18,T=24h,LSTM,0.0,-0.0061,0.2,0.1833
816,19,T=24h,LSTM,0.0,0.0407,0.2,0.2082
816,20,T=24h,LSTM,0.0,0.0015,0.2,0.2078
816,21,T=24h,LSTM,0.0,0.1733,0.2,0.3555
816,22,T=24h,LSTM,0.2371,0.0626,0.4253,0.445
816,23,T=24h,LSTM,0.3,0.2355,0.7103,0.6694
817,0,T=24h,LSTM,-0.4384,-0.4047,0.33,0.3479
817,1,T=24h,LSTM,0.0,-0.0485,0.33,0.2921
817,2,T=24h,LSTM,0.0,0.0295,0.33,0.3478
817,3,T=24h,LSTM,0.3,0.1716,0.615,0.4617
817,4,T=24h,LSTM,0.3,0.2531,0.9,0.7118
817,5,T=24h,LSTM,0.0,0.173,0.9,0.8497
817,6,T=24h,LSTM,0.0,0.0545,0.9,0.9131
817,7,T=24h,LSTM,0.0,-0.0033,0.9,0.9064
817,8,T=24h,LSTM,0.0,-0.006,0.9,0.8872
817,9,T=24h,LSTM,0.0,0.0171,0.9,0.9185
817,10,T=24h,LSTM,-0.0028,-0.094,0.8971,0.7937
817,11,T=24h,LSTM,0.0031,0.0061,0.9,0.8181
817,12,T=24h,LSTM,-0.0371,0.0718,0.8609,0.8993
817,13,T=24h,LSTM,0.0411,0.0245,0.9,0.897
817,14,T=24h,LSTM,0.0,0.0355,0.9,0.9454
817,15,T=24h,LSTM,0.0,-0.1506,0.9,0.7614
817,16,T=24h,LSTM,-0.165,-0.2824,0.7263,0.4592
817,17,T=24h,LSTM,-0.5,-0.1457,0.2,0.3099
