DIA,HORA,HORIZONTE,PRECIO,SOLAR,DEMANDA,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA,DIFERENCIA
805,3,T=4h,23.564,0.0,1.082,0.3,0.0732,0.6838,0.707,0.0232
805,4,T=4h,39.5666,0.0,1.3473,0.0,-0.0862,0.6838,0.6138,0.07
805,5,T=4h,40.5603,0.0,1.545,0.0,-0.0334,0.6838,0.6008,0.083
805,6,T=4h,42.9591,0.0,1.4685,0.2276,0.2176,0.9,0.8287,0.0713
805,7,T=4h,57.8822,1.596,1.8357,0.0,0.1027,0.9,0.9318,0.0318
805,8,T=4h,62.905,3.0832,1.6996,-0.165,-0.2324,0.7263,0.6576,0.0687
805,9,T=4h,68.9314,4.3603,1.9246,-0.0,0.1647,0.7263,0.8249,0.0986
805,10,T=4h,78.0454,5.3403,1.7811,-0.5,-0.4711,0.2,0.336,0.136
805,11,T=4h,67.471,5.9563,2.1033,0.0,0.0996,0.2,0.4297,0.2297
805,12,T=4h,72.5819,6.1664,2.1838,0.0,0.078,0.2,0.5212,0.3212
805,13,T=4h,85.1835,5.9563,1.9792,0.0,-0.389,0.2,0.1177,0.0823
805,14,T=4h,76.9857,5.3403,1.7334,0.0,0.0013,0.2,0.1137,0.0863
805,15,T=4h,71.7549,4.3603,1.8591,0.0,0.0578,0.2,0.1463,0.0537
805,16,T=4h,62.4727,3.0832,1.6173,0.0,0.0028,0.2,0.167,0.033
805,17,T=4h,61.7462,1.596,1.6432,0.0,0.0218,0.2,0.1809,0.0191
805,18,T=4h,54.6392,0.0,1.6253,0.0,0.016,0.2,0.1953,0.0047
805,19,T=4h,51.3032,0.0,1.4414,0.0,0.0143,0.2,0.1976,0.0024
805,20,T=4h,39.5034,0.0,1.0172,-0.0,-0.0112,0.2,0.2067,0.0067
805,21,T=4h,30.0929,0.0,1.0976,0.0,0.0047,0.2,0.2101,0.0101
805,22,T=4h,27.4915,0.0,1.0979,0.0,0.1488,0.2,0.3649,0.1649
805,23,T=4h,26.5159,0.0,1.2249,0.2093,0.1684,0.3988,0.4986,0.0998
806,0,T=4h,22.3223,0.0,0.8201,0.3,0.3044,0.6967,0.6855,0.0112
806,1,T=4h,29.165,0.0,1.2128,0.0312,0.098,0.7263,0.7689,0.0426
806,2,T=4h,33.6942,0.0,0.8406,0.0,0.0593,0.7263,0.8278,0.1015
806,3,T=4h,37.6173,0.0,1.1479,0.1828,0.1919,0.9,1.0091,0.1091
806,4,T=4h,45.8094,0.0,1.1775,0.0,-0.0038,0.9,1.0159,0.1159
806,5,T=4h,54.6807,0.0,1.2745,-0.165,-0.3042,0.7263,0.7052,0.0211
806,6,T=4h,67.984,0.0,1.4742,-0.0,0.0696,0.7263,0.7703,0.044
806,7,T=4h,66.3568,1.4154,1.5795,-0.0,-0.0081,0.7263,0.7536,0.0273
806,8,T=4h,73.992,2.7343,1.9086,0.0,-0.0918,0.7263,0.6518,0.0745
806,9,T=4h,75.8741,3.8669,2.0528,-0.0,-0.0173,0.7263,0.6346,0.0917
806,10,T=4h,85.1263,4.736,1.997,-0.5,-0.2417,0.2,0.4103,0.2103
806,11,T=4h,81.0363,5.2823,1.9476,0.0,-0.0606,0.2,0.3229,0.1229
806,12,T=4h,82.5695,5.4686,2.0388,0.0,-0.0639,0.2,0.2794,0.0794
806,13,T=4h,62.1623,5.2823,2.1037,0.0,-0.0259,0.2,0.2362,0.0362
806,14,T=4h,70.7212,4.736,2.0833,0.0,0.0005,0.2,0.2354,0.0354
806,15,T=4h,56.4354,3.8669,1.9091,0.0,0.0051,0.2,0.2343,0.0343
806,16,T=4h,50.0164,2.7343,1.9791,0.0,-0.0328,0.2,0.1933,0.0067
806,17,T=4h,43.7966,1.4154,1.5369,0.0,-0.0013,0.2,0.2188,0.0188
806,18,T=4h,37.0294,0.0,1.671,0.0,-0.0011,0.2,0.2002,0.0002
806,19,T=4h,30.4657,0.0,1.4762,0.0,0.0021,0.2,0.2089,0.0089
806,20,T=4h,22.446,0.0,1.1585,-0.0,-0.0113,0.2,0.2148,0.0148
806,21,T=4h,21.3088,0.0,1.1813,0.0,0.046,0.2,0.2535,0.0535
806,22,T=4h,19.7135,0.0,1.1122,0.0,-0.0221,0.2,0.2421,0.0421
806,23,T=4h,13.8877,0.0,0.9957,0.2229,0.1716,0.4117,0.3879,0.0238
807,0,T=4h,18.6309,0.0,1.1649,0.0,-0.2235,0.3392,0.1662,0.173
807,1,T=4h,19.075,0.0,0.9893,0.0,0.0725,0.3392,0.2477,0.0915
807,2,T=4h,18.4212,0.0,1.1194,0.0,-0.046,0.3392,0.1818,0.1574
807,3,T=4h,19.9678,0.0,1.3164,0.3,0.3843,0.6242,0.5419,0.0823
807,4,T=4h,32.1273,0.0,1.2355,0.1075,0.2079,0.7263,0.7358,0.0095
807,5,T=4h,33.4668,0.0,1.4544,0.0,-0.0335,0.7263,0.693,0.0333
807,6,T=4h,49.6475,0.0,1.6077,-0.0,0.0996,0.7263,0.8055,0.0792
807,7,T=4h,49.5842,1.4305,1.6687,0.0,-0.0383,0.7263,0.7684,0.0421
807,8,T=4h,60.6556,2.7635,1.7785,0.0,-0.1885,0.7263,0.5776,0.1487
807,9,T=4h,63.0216,3.9081,2.0112,0.0,0.1873,0.7263,0.7546,0.0283
807,10,T=4h,67.6223,4.7865,2.1929,0.0,0.0186,0.7263,0.7489,0.0226
807,11,T=4h,76.3541,5.3386,1.9696,0.0,-0.0337,0.7263,0.7215,0.0048
807,12,T=4h,83.7941,5.527,2.1861,-0.5,-0.0472,0.2,0.6485,0.4485
807,13,T=4h,79.6152,5.3386,1.7599,0.0,-0.1027,0.2,0.5655,0.3655
807,14,T=4h,81.0756,4.7865,2.0056,0.0,-0.3343,0.2,0.2105,0.0105
807,15,T=4h,77.6397,3.9081,1.5264,0.0,-0.0153,0.2,0.2003,0.0003
807,16,T=4h,71.7251,2.7635,1.634,0.0,-0.0159,0.2,0.1869,0.0131
807,17,T=4h,65.9302,1.4305,1.474,0.0,0.0095,0.2,0.1819,0.0181
807,18,T=4h,55.0256,0.0,1.7456,0.0,0.0105,0.2,0.2035,0.0035
807,19,T=4h,51.2624,0.0,1.3282,0.0,0.0001,0.2,0.1923,0.0077
807,20,T=4h,46.1182,0.0,1.2427,0.0,0.0149,0.2,0.1873,0.0127
807,21,T=4h,37.3288,0.0,1.1134,0.0,-0.0101,0.2,0.2034,0.0034
807,22,T=4h,30.4677,0.0,0.8501,0.0,0.0606,0.2,0.2586,0.0586
807,23,T=4h,27.5973,0.0,1.0601,0.1466,0.1277,0.3392,0.3788,0.0396
808,0,T=4h,26.1149,0.0,0.8777,-0.4212,-0.342,0.2,0.3054,0.1054
808,1,T=4h,25.4521,0.0,1.2681,0.0,-0.1551,0.2,0.1446,0.0554
808,2,T=4h,16.5298,0.0,1.1373,-0.0,-0.0178,0.2,0.1266,0.0734
808,3,T=4h,22.2542,0.0,1.3371,0.3,0.1895,0.485,0.3141,0.1709
808,4,T=4h,32.0249,0.0,1.3056,0.254,0.2651,0.7263,0.5673,0.159
808,5,T=4h,34.783,0.0,1.4691,0.0,0.0589,0.7263,0.6362,0.0901
808,6,T=4h,43.1802,0.0,1.6065,0.1828,0.1122,0.9,0.7483,0.1517
808,7,T=4h,47.7932,1.2809,1.8011,0.0,0.0344,0.9,0.8038,0.0962
808,8,T=4h,55.5189,2.4744,1.7451,-0.165,0.0082,0.7263,0.7987,0.0724
808,9,T=4h,64.5048,3.4994,1.7186,0.0,0.0929,0.7263,0.9025,0.1762
808,10,T=4h,73.0137,4.2858,1.9212,0.0,0.0282,0.7263,0.9274,0.2011
808,11,T=4h,77.6544,4.7802,1.8828,-0.5,-0.1427,0.2,0.7764,0.5764
808,12,T=4h,76.1371,4.9488,1.9097,0.0,-0.0343,0.2,0.7339,0.5339
808,13,T=4h,75.3468,4.7802,2.2312,0.0,-0.2806,0.2,0.4519,0.2519
808,14,T=4h,73.4713,4.2858,2.0264,0.0,-0.1444,0.2,0.3159,0.1159
808,15,T=4h,78.9543,3.4994,1.9401,0.0,-0.1231,0.2,0.2035,0.0035
808,16,T=4h,78.3552,2.4744,1.9109,0.0,0.02,0.2,0.2071,0.0071
808,17,T=4h,65.0778,1.2809,1.722,-0.0,-0.0168,0.2,0.2052,0.0052
808,18,T=4h,45.6815,0.0,1.7801,0.0,0.0023,0.2,0.2066,0.0066
808,19,T=4h,50.4093,0.0,1.0564,0.0,-0.0083,0.2,0.195,0.005
808,20,T=4h,45.1923,0.0,1.1004,0.0,0.0044,0.2,0.1902,0.0098
808,21,T=4h,30.818,0.0,1.0413,0.1667,-0.0118,0.3583,0.1947,0.1636
808,22,T=4h,31.0289,0.0,0.8606,0.0,0.2411,0.3583,0.4109,0.0526
808,23,T=4h,27.4235,0.0,1.034,0.3,0.2356,0.6433,0.6468,0.0035
809,0,T=4h,24.4612,0.0,1.1816,-0.1497,-0.347,0.2,0.0177,0.1823
809,1,T=4h,17.9784,0.0,1.1529,0.0,0.3423,0.2,0.3312,0.1312
809,2,T=4h,23.1922,0.0,1.1494,0.0,-0.2899,0.2,0.0587,0.1413
809,3,T=4h,17.0748,0.0,1.2845,0.3,0.5426,0.485,0.5736,0.0886
809,4,T=4h,29.8654,0.0,1.2753,0.254,0.3382,0.7263,0.8993,0.173
809,5,T=4h,35.9762,0.0,1.3394,0.0,-0.1776,0.7263,0.7514,0.0251
809,6,T=4h,39.3172,0.0,1.476,0.1828,0.0771,0.9,0.8464,0.0536
809,7,T=4h,49.9074,1.1807,1.725,0.0,-0.0111,0.9,0.8067,0.0933
809,8,T=4h,55.6802,2.2809,1.7856,-0.165,-0.4041,0.7263,0.4754,0.2509
809,9,T=4h,61.8824,3.2256,1.5587,0.1828,0.2218,0.9,0.6297,0.2703
809,10,T=4h,74.4088,3.9506,2.0654,0.0,0.1497,0.9,0.7699,0.1301
809,11,T=4h,80.4652,4.4063,2.0708,-0.165,-0.2112,0.7263,0.5358,0.1905
809,12,T=4h,81.1939,4.5617,2.0489,-0.5,0.0612,0.2,0.579,0.379
809,13,T=4h,78.2391,4.4063,2.1943,0.0,-0.0057,0.2,0.5779,0.3779
809,14,T=4h,76.1351,3.9506,1.8119,0.0,-0.2519,0.2,0.3049,0.1049
809,15,T=4h,73.9893,3.2256,1.6936,0.0,-0.02,0.2,0.2685,0.0685
809,16,T=4h,69.8236,2.2809,1.8251,0.0,-0.1139,0.2,0.1869,0.0131
809,17,T=4h,60.8906,1.1807,1.5159,0.0,-0.0132,0.2,0.2105,0.0105
809,18,T=4h,61.2897,0.0,1.75,0.0,0.0072,0.2,0.2126,0.0126
809,19,T=4h,48.4787,0.0,1.2666,0.0,-0.0061,0.2,0.211,0.011
809,20,T=4h,44.6092,0.0,1.1422,0.0,0.0145,0.2,0.215,0.015
809,21,T=4h,28.7877,0.0,1.086,0.0,-0.003,0.2,0.2164,0.0164
809,22,T=4h,25.5358,0.0,1.0224,0.1659,0.1092,0.3576,0.2917,0.0659
809,23,T=4h,27.108,0.0,0.9617,0.0,0.0075,0.3576,0.3264,0.0312
810,0,T=4h,20.8462,0.0,0.6613,-0.0195,0.2995,0.7263,1.0192,0.2929
810,1,T=4h,24.8628,0.0,0.9338,-0.5,-0.2226,0.2,0.7868,0.5868
810,2,T=4h,18.7266,0.0,0.728,0.0,-0.0661,0.2,0.7315,0.5315
810,3,T=4h,19.4954,0.0,1.2559,0.0,0.0591,0.2,0.7496,0.5496
810,4,T=4h,16.9259,0.0,1.2467,0.3,0.1579,0.485,0.9223,0.4373
810,5,T=4h,19.2822,0.0,1.5807,0.254,0.0189,0.7263,0.8275,0.1012
810,6,T=4h,30.2799,0.0,1.4749,0.1828,0.0065,0.9,0.8557,0.0443
810,7,T=4h,43.4689,1.4578,1.6659,0.0,0.006,0.9,0.9347,0.0347
810,8,T=4h,50.7953,2.8162,1.7098,-0.5,-0.0587,0.3737,0.8047,0.431
810,9,T=4h,48.9015,3.9827,1.7225,0.3,0.3507,0.6587,1.1407,0.482
810,10,T=4h,57.2262,4.8778,1.872,0.0,-0.1239,0.6587,1.0069,0.3482
810,11,T=4h,67.8233,5.4404,1.8024,-0.4358,-0.3502,0.2,0.6546,0.4546
810,12,T=4h,62.2663,5.6324,2.0581,0.3,0.0922,0.485,0.7103,0.2253
810,13,T=4h,74.8114,5.4404,1.9368,0.0,-0.1777,0.485,0.5627,0.0777
810,14,T=4h,80.4209,4.8778,1.918,-0.2708,-0.0595,0.2,0.5224,0.3224
810,15,T=4h,78.9733,3.9827,2.2771,0.0,-0.3488,0.2,0.1591,0.0409
810,16,T=4h,70.6205,2.8162,1.6895,0.0,0.0289,0.2,0.1808,0.0192
810,17,T=4h,67.3048,1.4578,1.6765,0.0,0.0385,0.2,0.201,0.001
810,18,T=4h,63.6196,0.0,1.4919,0.0,0.0107,0.2,0.2066,0.0066
810,19,T=4h,62.4402,0.0,1.5442,0.0,-0.0036,0.2,0.1943,0.0057
810,20,T=4h,51.9434,0.0,1.2858,0.0,0.0063,0.2,0.2028,0.0028
810,21,T=4h,53.6927,0.0,1.1057,0.0,-0.0254,0.2,0.1575,0.0425
810,22,T=4h,34.4676,0.0,1.4109,0.3,0.5062,0.485,0.6282,0.1432
810,23,T=4h,37.7693,0.0,0.8881,0.2756,0.0909,0.7468,0.7209,0.0259
811,0,T=4h,21.063,0.0,0.7686,0.3,0.2214,0.6094,0.5548,0.0546
811,1,T=4h,29.1402,0.0,1.2404,0.0,0.1082,0.6094,0.6624,0.053
811,2,T=4h,27.509,0.0,1.2172,0.1231,0.2713,0.7263,0.938,0.2117
811,3,T=4h,40.4609,0.0,1.1936,0.1828,0.1342,0.9,1.0574,0.1574
811,4,T=4h,42.9564,0.0,0.823,0.0,0.0107,0.9,1.0779,0.1779
811,5,T=4h,56.7122,0.0,1.3199,-0.165,-0.2151,0.7263,0.7992,0.0729
811,6,T=4h,64.2484,0.0,1.7869,-0.0,-0.0481,0.7263,0.7429,0.0166
811,7,T=4h,66.9165,1.7168,1.701,0.0,-0.0426,0.7263,0.7127,0.0136
811,8,T=4h,69.034,3.3166,1.5685,0.0,0.1681,0.7263,0.8709,0.1446
811,9,T=4h,75.6591,4.6904,1.77,0.0,-0.1792,0.7263,0.6853,0.041
811,10,T=4h,79.4996,5.7445,1.8732,0.0,-0.0146,0.7263,0.6643,0.062
811,11,T=4h,83.4314,6.4072,2.1523,-0.5,-0.2962,0.2,0.3581,0.1581
811,12,T=4h,79.4439,6.6332,1.7737,0.0,-0.0693,0.2,0.323,0.123
811,13,T=4h,76.6774,6.4072,2.1415,0.0,-0.139,0.2,0.1706,0.0294
811,14,T=4h,70.6158,5.7445,2.0515,0.0,0.0473,0.2,0.2484,0.0484
811,15,T=4h,65.9864,4.6904,2.1899,0.0,-0.0094,0.2,0.2206,0.0206
811,16,T=4h,54.3241,3.3166,1.8299,0.0,-0.0064,0.2,0.2123,0.0123
811,17,T=4h,47.9603,1.7168,1.4435,0.0,0.0028,0.2,0.2083,0.0083
811,18,T=4h,39.7731,0.0,1.4928,0.0,0.0006,0.2,0.1967,0.0033
811,19,T=4h,30.9714,0.0,1.2219,0.0,-0.0018,0.2,0.1897,0.0103
811,20,T=4h,31.011,0.0,1.3083,0.0,0.0016,0.2,0.1971,0.0029
811,21,T=4h,26.7375,0.0,1.4079,0.0,-0.0096,0.2,0.1756,0.0244
811,22,T=4h,25.2643,0.0,0.9383,0.0,0.0959,0.2,0.2689,0.0689
811,23,T=4h,17.0669,0.0,1.1568,0.131,0.1154,0.3244,0.3777,0.0533
812,0,T=4h,30.3002,0.0,0.9279,-0.2078,-0.2243,0.2,0.2578,0.0578
812,1,T=4h,20.803,0.0,0.9194,0.3,0.0468,0.485,0.3005,0.1845
812,2,T=4h,29.1972,0.0,1.0847,-0.2707,-0.0092,0.2,0.2964,0.0964
812,3,T=4h,21.3832,0.0,1.2484,0.0,-0.0184,0.2,0.2957,0.0957
812,4,T=4h,22.0816,0.0,1.4916,0.0,-0.2679,0.2,0.0751,0.1249
812,5,T=4h,25.2627,0.0,1.0771,0.0,-0.094,0.2,-0.04,0.24
